name	id	type	tf	target	essential	developmental	human.ortholog	tumor.suppressor	proapoptotic	blood_cancer	breast_cancer	colorectal_cancer	gastric_cancer	liver_cancer	lung_cancer	nervous_system_cancer	pancreatic_cancer	prostate_cancer	sarcoma	skin_cancer
Dcxr	ENSMUSG00000039450.11	protein_coding	F	F	F	F	DCXR	F	F	F	F	F	F	F	F	F	F	F	F	F
Cbr2	ENSMUSG00000025150.10	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Hmga1-rs1	ENSMUSG00000078249.5	protein_coding	F	F	F	F		F	F	F	F	T	F	F	F	F	F	F	F	F
Rfng	ENSMUSG00000025158.7	protein_coding	F	F	T	T	RFNG	F	F	F	F	F	F	F	F	F	F	F	F	F
Gps1	ENSMUSG00000025156.17	protein_coding	F	F	T	F	GPS1	F	F	F	F	F	F	F	F	F	F	F	F	F
Dus1l	ENSMUSG00000025155.15	protein_coding	F	F	F	F	DUS1L	F	F	F	F	F	F	F	F	F	F	F	F	F
Fasn	ENSMUSG00000025153.9	protein_coding	F	T	T	F	FASN	F	F	F	F	T	F	T	F	F	F	F	F	F
Ccdc57	ENSMUSG00000048445.6	protein_coding	F	F	F	F	CCDC57	F	F	T	F	T	F	F	F	F	F	F	F	F
Slc16a3	ENSMUSG00000025161.16	protein_coding	F	F	F	F	SLC16A3	F	F	F	F	T	F	F	F	F	F	F	F	F
Csnk1d	ENSMUSG00000025162.17	protein_coding	F	F	T	F	CSNK1D	F	F	T	T	T	T	T	F	F	T	F	F	F
Uts2r	ENSMUSG00000039321.1	protein_coding	F	F	F	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Ogfod3	ENSMUSG00000025169.6	protein_coding	F	F	F	F	OGFOD3	F	F	F	F	F	F	F	F	F	F	F	F	F
Hexdc	ENSMUSG00000039307.16	protein_coding	F	F	F	F	HEXD	F	F	F	F	F	F	F	F	F	F	F	F	F
BC017643	ENSMUSG00000039294.14	protein_coding	F	F	F	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Narf	ENSMUSG00000000056.7	protein_coding	F	F	F	F	NARF	F	F	T	F	F	F	F	F	F	F	F	F	F
Foxk2	ENSMUSG00000039275.9	protein_coding	F	F	F	F	FOXK2	F	F	T	F	F	F	T	F	F	F	F	F	F
Wdr45b	ENSMUSG00000025173.13	protein_coding	F	F	F	F	WDR45B	F	F	T	F	F	F	T	F	F	F	F	F	F
Rab40b	ENSMUSG00000025170.13	protein_coding	F	F	F	F	RAB40B	F	F	T	F	F	F	F	F	F	F	F	F	F
Fn3krp	ENSMUSG00000039253.7	protein_coding	F	F	F	F	FN3KRP	F	F	F	F	F	F	F	F	F	F	F	F	F
Fn3k	ENSMUSG00000025175.12	protein_coding	F	F	F	F	FN3K	F	F	T	F	F	F	F	F	F	F	F	F	F
Tbcd	ENSMUSG00000039230.14	protein_coding	F	F	F	F	TBCD	F	F	T	F	F	F	F	F	F	F	F	F	F
Zfp750	ENSMUSG00000039238.6	protein_coding	F	F	F	F	ZNF750	F	F	F	F	F	F	F	F	F	F	F	F	F
B3gntl1	ENSMUSG00000046605.14	protein_coding	F	F	F	F	B3GNTL1	F	F	T	F	F	F	F	F	F	F	F	F	F
Metrnl	ENSMUSG00000039208.15	protein_coding	F	F	F	F	METRNL	F	F	T	F	F	F	F	F	F	F	F	F	F
Ptchd3	ENSMUSG00000039198.8	protein_coding	F	F	F	F	PTCHD3	F	F	T	F	F	F	F	F	F	F	F	F	F
Rab10	ENSMUSG00000020671.8	protein_coding	F	F	F	F	RAB10	F	F	T	T	T	F	T	F	T	T	F	T	F
Kif3c	ENSMUSG00000020668.9	protein_coding	F	F	T	F	KIF3C	F	F	T	F	T	F	F	F	F	F	F	F	F
Asxl2	ENSMUSG00000037486.17	protein_coding	F	F	T	F	ASXL2	F	F	T	T	T	T	T	T	F	T	F	F	T
Dtnb	ENSMUSG00000071454.13	protein_coding	F	F	F	F		F	F	T	F	T	F	T	F	F	F	F	F	F
Dnmt3a	ENSMUSG00000020661.15	protein_coding	T	F	T	T	DNMT3A	T	F	F	F	F	F	F	F	F	F	F	F	F
Pomc	ENSMUSG00000020660.5	protein_coding	F	T	T	F	POMC	F	F	F	F	F	F	F	F	F	F	F	F	F
Efr3b	ENSMUSG00000020658.9	protein_coding	F	F	F	F	EFR3B	F	F	F	F	F	F	F	F	F	F	F	F	F
Dnajc27	ENSMUSG00000020657.15	protein_coding	F	F	F	F	DNAJC27	F	F	F	F	F	F	F	F	F	F	F	F	F
Adcy3	ENSMUSG00000020654.15	protein_coding	F	F	T	F	ADCY3	F	F	T	F	F	F	F	F	F	F	F	F	F
Cenpo	ENSMUSG00000020652.17	protein_coding	F	F	T	F	CENPO	F	F	F	F	F	F	F	F	F	F	F	F	F
Ptrhd1	ENSMUSG00000096199.1	protein_coding	F	F	F	F	PTRHD1	F	F	F	F	F	F	F	F	F	F	F	F	F
Ncoa1	ENSMUSG00000020647.9	protein_coding	T	T	F	F	NCOA1	F	F	T	T	T	F	F	F	T	F	F	F	T
Itsn2	ENSMUSG00000020640.9	protein_coding	F	F	F	F	ITSN2	F	F	T	T	F	T	T	F	T	T	F	F	T
Fam228a	ENSMUSG00000079177.2	protein_coding	F	F	F	F	FAM228A	F	F	F	F	F	F	F	F	F	F	F	F	F
Fam228b	ENSMUSG00000050545.8	protein_coding	F	F	F	F	AC008073.3	F	F	F	T	T	F	F	F	F	F	F	F	F
Pfn4	ENSMUSG00000020639.13	protein_coding	F	F	F	F	PFN4	F	F	F	F	T	F	F	F	F	F	F	F	F
Sf3b6	ENSMUSG00000037361.7	protein_coding	F	F	F	F	SF3B6	F	F	F	F	F	F	F	F	F	F	F	F	F
Fkbp1b	ENSMUSG00000020635.7	protein_coding	F	F	T	F	FKBP1B	F	F	F	F	T	F	F	F	F	F	F	F	F
BC068281	ENSMUSG00000051721.4	protein_coding	F	F	F	F		F	F	F	F	T	F	F	F	F	F	F	F	F
Mfsd2b	ENSMUSG00000037336.14	protein_coding	F	F	F	F	MFSD2B	F	F	T	F	T	F	F	F	F	F	F	F	F
Ubxn2a	ENSMUSG00000020634.12	protein_coding	F	F	F	F	UBXN2A	F	F	T	F	T	F	F	F	F	F	F	F	F
Atad2b	ENSMUSG00000052812.4	protein_coding	F	F	F	F	ATAD2B	F	F	T	T	T	T	T	F	T	T	F	T	F
Klhl29	ENSMUSG00000020627.9	protein_coding	F	F	T	F	KLHL29	F	F	F	F	T	F	F	F	F	F	F	F	F
Apob	ENSMUSG00000020609.14	protein_coding	F	T	T	T	APOB	F	F	F	F	F	F	T	F	F	F	F	F	F
Ldah	ENSMUSG00000037669.14	protein_coding	F	F	F	F	LDAH	F	F	F	F	F	F	F	F	F	F	F	F	F
Gdf7	ENSMUSG00000037660.4	protein_coding	F	F	T	T	GDF7	F	F	F	F	F	F	F	F	F	F	F	F	F
Hs1bp3	ENSMUSG00000020605.8	protein_coding	F	F	F	T	HS1BP3	F	F	F	F	F	F	F	F	F	F	F	F	F
Rhob	ENSMUSG00000054364.4	protein_coding	F	T	F	T	RHOB	T	F	F	F	F	F	F	F	F	F	F	F	F
Slc7a15	ENSMUSG00000020600.13	protein_coding	F	F	F	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Pum2	ENSMUSG00000020594.14	protein_coding	F	F	F	F	PUM2	F	F	T	T	T	T	T	F	T	T	F	F	T
Sdc1	ENSMUSG00000020592.14	protein_coding	F	T	F	T	SDC1	F	F	F	F	F	F	T	F	F	T	F	F	F
Laptm4a	ENSMUSG00000020585.4	protein_coding	F	F	F	F	LAPTM4A	F	F	F	F	T	F	T	F	F	T	F	F	T
Matn3	ENSMUSG00000020583.4	protein_coding	F	F	F	F	MATN3	F	F	F	F	F	F	F	F	F	F	F	F	F
Wdr35	ENSMUSG00000066643.12	protein_coding	F	F	T	F	WDR35	F	F	F	F	F	F	F	F	F	T	F	F	F
Ttc32	ENSMUSG00000066637.1	protein_coding	F	F	F	F	TTC32	F	F	F	F	F	F	F	F	F	T	F	F	F
Osr1	ENSMUSG00000048387.7	protein_coding	F	T	T	T	OSR1	F	F	F	F	F	F	F	F	F	F	F	F	F
Nt5c1b	ENSMUSG00000020622.15	protein_coding	F	F	F	F	NT5C1B-RDH14	F	F	F	F	F	F	F	F	F	F	F	F	F
Rdh14	ENSMUSG00000020621.5	protein_coding	F	F	F	F	RDH14	F	F	F	F	F	F	F	F	F	F	F	F	F
Kcns3	ENSMUSG00000043673.10	protein_coding	F	F	F	F	KCNS3	F	F	F	F	F	F	F	F	F	F	F	F	F
Gen1	ENSMUSG00000051235.8	protein_coding	F	F	F	F	GEN1	F	F	T	F	F	F	F	F	F	F	F	F	F
Smc6	ENSMUSG00000020608.6	protein_coding	F	F	T	F	SMC6	F	F	T	F	F	F	F	F	F	F	F	F	F
Vsnl1	ENSMUSG00000054459.6	protein_coding	F	F	F	F	VSNL1	T	F	F	F	F	F	F	F	F	F	F	F	F
Rad51ap2	ENSMUSG00000086022.1	protein_coding	F	F	F	F	RAD51AP2	F	F	F	F	F	F	F	F	F	F	F	F	F
Fam49a	ENSMUSG00000020589.16	protein_coding	F	F	F	F	CYRIA	F	F	F	F	F	F	F	F	F	F	F	F	F
Mycn	ENSMUSG00000037169.14	protein_coding	T	T	T	T		F	F	F	F	F	F	F	F	T	F	F	F	F
Ddx1	ENSMUSG00000037149.9	protein_coding	F	F	F	T	DDX1	F	F	T	F	T	F	F	F	F	F	F	T	F
Nbas	ENSMUSG00000020576.9	protein_coding	F	F	F	F	NBAS	F	F	F	F	T	F	F	F	F	F	F	T	F
Fam84a	ENSMUSG00000020607.6	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	T	F	F	F	F
Trib2	ENSMUSG00000020601.7	protein_coding	F	F	T	F	TRIB2	F	F	F	F	F	F	F	F	F	F	F	F	F
Lpin1	ENSMUSG00000020593.14	protein_coding	F	T	T	T	LPIN1	F	F	F	F	F	F	T	F	F	F	F	F	F
Greb1	ENSMUSG00000036523.16	protein_coding	F	F	F	F	GREB1	F	F	F	F	F	F	F	F	F	F	F	F	F
E2f6	ENSMUSG00000057469.7	protein_coding	F	F	F	F	E2F6	F	F	F	F	T	F	F	F	F	F	F	F	T
Rock2	ENSMUSG00000020580.9	protein_coding	F	F	T	T	ROCK2	F	F	T	T	T	T	T	F	T	T	F	F	T
Pqlc3	ENSMUSG00000045679.13	protein_coding	F	F	F	F	SLC66A3	F	F	F	F	T	F	F	F	F	F	F	F	F
2410004P03Rik	ENSMUSG00000071398.8	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Kcnf1	ENSMUSG00000051726.6	protein_coding	F	F	F	F	KCNF1	F	F	F	F	F	F	F	F	F	F	F	F	F
Pdia6	ENSMUSG00000020571.12	protein_coding	F	F	T	F	PDIA6	F	F	F	F	F	F	F	F	F	F	F	F	F
Atp6v1c2	ENSMUSG00000020566.18	protein_coding	F	F	F	F	ATP6V1C2	F	F	F	F	F	F	F	F	F	F	F	F	F
Nol10	ENSMUSG00000061458.8	protein_coding	F	F	F	F	NOL10	F	F	F	F	F	F	F	F	F	F	F	F	F
Odc1	ENSMUSG00000011179.7	protein_coding	F	T	T	T	ODC1	F	F	F	F	F	F	F	F	F	F	F	F	F
Hpcal1	ENSMUSG00000071379.1	protein_coding	F	F	F	F	HPCAL1	F	F	F	F	T	F	F	F	F	T	F	F	F
B430203G13Rik	ENSMUSG00000067356.5	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
5730507C01Rik	ENSMUSG00000073197.8	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Gm10479	ENSMUSG00000073184.3	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Asap2	ENSMUSG00000052632.15	protein_coding	F	F	F	F	ASAP2	F	F	F	F	T	F	F	F	T	F	F	F	F
Itgb1bp1	ENSMUSG00000062352.13	protein_coding	F	F	T	F	ITGB1BP1	F	F	F	F	T	F	F	F	F	F	F	F	F
Cpsf3	ENSMUSG00000054309.8	protein_coding	F	F	T	F	CPSF3	F	F	F	F	T	F	F	F	F	F	F	F	F
Iah1	ENSMUSG00000062054.6	protein_coding	F	F	F	F	IAH1	F	F	F	F	T	F	F	F	F	F	F	F	F
Adam17	ENSMUSG00000052593.15	protein_coding	F	F	T	T	ADAM17	F	F	F	F	T	T	F	F	T	T	F	F	T
Ywhaq	ENSMUSG00000076432.12	protein_coding	F	F	T	F	YWHAQ	F	F	F	F	T	F	T	F	F	F	F	F	F
Gm10330	ENSMUSG00000071362.2	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
9030624G23Rik	ENSMUSG00000073158.3	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Taf1b	ENSMUSG00000059669.7	protein_coding	F	F	F	F	TAF1B	F	F	F	F	F	F	F	F	F	F	F	F	F
Grhl1	ENSMUSG00000020656.15	protein_coding	F	F	F	T	GRHL1	F	F	F	F	F	F	F	F	F	F	F	F	F
Klf11	ENSMUSG00000020653.11	protein_coding	T	T	F	F	KLF11	F	F	F	F	F	F	F	F	F	F	F	F	F
Cys1	ENSMUSG00000062563.14	protein_coding	F	F	T	F	CYS1	F	F	F	F	F	F	F	F	F	F	F	F	F
Rrm2	ENSMUSG00000020649.11	protein_coding	F	T	T	F	RRM2	F	F	F	F	F	F	F	F	F	F	F	F	F
Mboat2	ENSMUSG00000020646.16	protein_coding	F	F	F	F	MBOAT2	F	F	F	F	F	F	F	F	F	F	F	F	F
Kidins220	ENSMUSG00000036333.10	protein_coding	F	F	T	F	KIDINS220	F	F	F	T	F	F	T	F	F	F	F	F	F
Id2	ENSMUSG00000020644.8	protein_coding	T	T	T	T	ID2	F	F	F	F	F	F	F	F	F	F	F	F	F
Rnf144a	ENSMUSG00000020642.12	protein_coding	F	T	F	F	RNF144A	T	F	F	F	F	F	F	F	F	F	F	F	F
Rsad2	ENSMUSG00000020641.15	protein_coding	F	T	F	F	RSAD2	F	F	F	F	F	F	F	F	F	F	F	F	F
Cmpk2	ENSMUSG00000020638.7	protein_coding	F	F	F	F	CMPK2	F	F	F	F	F	F	F	F	F	F	F	F	F
Sox11	ENSMUSG00000063632.6	protein_coding	T	T	T	T	SOX11	T	F	F	F	F	F	F	F	F	F	F	F	F
Dcdc2c	ENSMUSG00000020633.13	protein_coding	F	F	F	F	DCDC2C	F	F	F	F	F	F	F	F	F	F	F	F	F
Allc	ENSMUSG00000020636.14	protein_coding	F	F	F	F	ALLC	F	F	F	F	F	F	F	F	F	F	F	F	F
Colec11	ENSMUSG00000036655.7	protein_coding	F	F	F	F	COLEC11	F	F	F	F	F	F	T	F	F	F	F	F	F
Rps7	ENSMUSG00000061477.3	protein_coding	F	T	T	F		F	F	F	F	F	F	T	F	F	F	F	F	F
Rnaseh1	ENSMUSG00000020630.8	protein_coding	F	F	T	F	AC108488.2	F	F	F	F	F	F	F	F	F	F	F	F	F
Adi1	ENSMUSG00000020629.12	protein_coding	F	F	F	F	ADI1	F	F	F	F	F	F	F	F	F	F	F	F	F
Trappc12	ENSMUSG00000020628.15	protein_coding	F	F	F	F	TRAPPC12	F	F	F	F	F	F	F	F	F	F	F	F	F
Tssc1	ENSMUSG00000036613.7	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Myt1l	ENSMUSG00000061911.14	protein_coding	F	F	F	T	MYT1L	F	F	F	F	F	F	F	F	T	F	F	F	F
Pxdn	ENSMUSG00000020674.16	protein_coding	F	F	F	F	PXDN	F	F	F	F	F	F	F	F	F	F	F	F	F
Tpo	ENSMUSG00000020673.14	protein_coding	F	T	T	F	TPO	F	F	F	F	F	F	F	F	F	F	F	F	F
Sntg2	ENSMUSG00000020672.13	protein_coding	F	F	F	F	SNTG2	F	F	F	F	F	F	F	F	F	F	F	F	F
Tmem18	ENSMUSG00000043061.9	protein_coding	F	F	F	F	TMEM18	F	F	F	F	F	F	F	F	F	F	F	F	F
Fam150b	ENSMUSG00000054204.6	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Acp1	ENSMUSG00000044573.14	protein_coding	F	F	F	F		F	F	F	F	F	T	F	F	F	F	F	F	F
Sh3yl1	ENSMUSG00000020669.15	protein_coding	F	F	F	F	SH3YL1	F	F	F	F	F	F	F	F	F	F	F	F	F
Fam110c	ENSMUSG00000036136.8	protein_coding	F	F	F	F	FAM110C	F	F	F	F	F	F	F	F	F	F	F	F	F
Lamb1	ENSMUSG00000002900.15	protein_coding	F	T	T	T	LAMB1	F	F	F	F	T	F	F	F	F	F	F	F	F
Dld	ENSMUSG00000020664.9	protein_coding	F	F	T	T	DLD	F	F	T	F	T	F	T	F	F	F	F	F	F
Slc26a3	ENSMUSG00000001225.12	protein_coding	F	F	T	F	SLC26A3	F	F	T	F	T	F	F	F	F	F	F	F	F
Cbll1	ENSMUSG00000020659.15	protein_coding	F	F	F	F	CBLL1	F	F	T	F	F	F	F	F	F	F	F	F	F
Slc26a4	ENSMUSG00000020651.7	protein_coding	F	F	F	F	SLC26A4	F	F	F	F	F	F	F	F	F	F	F	F	F
Bcap29	ENSMUSG00000020650.14	protein_coding	F	F	F	F	BCAP29	F	F	F	F	F	F	F	F	F	F	F	F	F
Dus4l	ENSMUSG00000020648.2	protein_coding	F	F	F	F	DUS4L	F	F	T	F	F	F	F	F	F	F	F	F	F
Cog5	ENSMUSG00000035933.4	protein_coding	F	F	F	F	COG5	F	F	T	F	F	T	T	F	F	T	F	F	F
Gpr22	ENSMUSG00000044067.6	protein_coding	F	F	F	F	GPR22	F	F	F	F	F	F	F	F	F	F	F	F	F
Hbp1	ENSMUSG00000002996.17	protein_coding	T	F	F	F	HBP1	T	F	F	F	F	F	F	F	F	F	F	F	F
Prkar2b	ENSMUSG00000002997.15	protein_coding	F	T	F	F	PRKAR2B	F	F	T	F	F	F	F	F	F	F	F	F	F
Pik3cg	ENSMUSG00000020573.16	protein_coding	F	F	F	F	PIK3CG	F	F	T	F	F	F	F	F	F	F	F	F	F
Ccdc71l	ENSMUSG00000090946.3	protein_coding	F	F	F	F	CCDC71L	F	F	T	F	F	F	F	F	F	F	F	F	F
Nampt	ENSMUSG00000020572.7	protein_coding	F	T	T	F	NAMPT	F	F	F	F	T	F	T	F	F	F	F	F	F
Sypl	ENSMUSG00000020570.14	protein_coding	F	F	F	F	SYPL1	F	F	T	F	T	T	T	F	F	T	F	F	F
Cdhr3	ENSMUSG00000035860.8	protein_coding	F	F	F	F	CDHR3	F	F	F	F	T	F	F	F	F	F	F	F	F
Atxn7l1	ENSMUSG00000020564.16	protein_coding	F	F	F	F	ATXN7L1	F	F	T	F	T	F	F	F	F	F	F	F	T
Efcab10	ENSMUSG00000020562.6	protein_coding	F	F	F	F	EFCAB10	F	F	F	F	F	F	F	F	F	F	F	F	F
Twistnb	ENSMUSG00000020561.7	protein_coding	F	F	F	F	TWISTNB	F	F	T	F	F	F	F	F	F	F	F	F	F
Twist1	ENSMUSG00000035799.5	protein_coding	T	T	T	T	TWIST1	F	F	F	F	F	F	F	F	F	F	F	F	F
Hdac9	ENSMUSG00000004698.10	protein_coding	F	F	F	T	HDAC9	F	F	F	F	F	F	T	F	F	F	F	F	F
Gm18025	ENSMUSG00000095406.1	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
4921508M14Rik	ENSMUSG00000052376.2	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Snx13	ENSMUSG00000020590.15	protein_coding	F	F	T	F	SNX13	F	F	T	F	T	T	T	F	F	T	F	F	F
Ahr	ENSMUSG00000019256.17	protein_coding	T	T	T	T	AC019117.4	T	F	F	F	F	F	F	F	F	F	F	F	F
Agr3	ENSMUSG00000036231.5	protein_coding	F	F	F	F	AGR3	F	F	F	F	F	F	F	F	F	F	F	F	F
Agr2	ENSMUSG00000020581.11	protein_coding	F	F	T	F	AGR2	F	F	F	F	F	F	F	F	F	F	F	F	F
Tspan13	ENSMUSG00000020577.15	protein_coding	F	F	F	F	TSPAN13	T	F	F	F	F	F	F	F	F	F	F	F	F
Bzw2	ENSMUSG00000020547.4	protein_coding	F	F	F	T	BZW2	F	F	F	F	F	F	F	F	F	F	F	F	F
Ankmy2	ENSMUSG00000036188.3	protein_coding	F	F	F	F	ANKMY2	F	F	F	F	F	F	F	F	F	F	F	F	F
Lrrc72	ENSMUSG00000020545.11	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Sostdc1	ENSMUSG00000036169.5	protein_coding	F	F	T	T	SOSTDC1	F	F	F	F	F	F	F	F	F	F	F	F	F
D630036H23Rik	ENSMUSG00000091007.1	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Ispd	ENSMUSG00000043153.5	protein_coding	F	F	T	F		F	F	F	F	F	F	F	F	F	F	F	F	T
Meox2	ENSMUSG00000036144.6	protein_coding	T	F	T	F	MEOX2	F	F	F	F	F	F	F	F	F	F	F	F	F
Agmo	ENSMUSG00000050103.17	protein_coding	F	F	F	F	AGMO	F	F	F	F	F	F	T	F	F	T	F	F	F
Dgkb	ENSMUSG00000036095.10	protein_coding	F	F	F	F	DGKB	F	F	F	F	F	F	T	F	F	F	F	F	F
Etv1	ENSMUSG00000004151.16	protein_coding	T	F	T	T	ETV1	F	F	F	F	F	F	F	F	F	T	F	F	F
Arl4a	ENSMUSG00000047446.18	protein_coding	F	T	F	T	ARL4A	F	F	T	F	F	F	F	F	F	F	F	F	F
Scin	ENSMUSG00000002565.16	protein_coding	F	F	F	F	SCIN	F	F	T	F	F	F	F	F	F	F	F	F	F
Lsmem1	ENSMUSG00000071342.4	protein_coding	F	F	F	F	LSMEM1	F	F	F	F	F	F	T	F	F	F	F	F	F
Ifrd1	ENSMUSG00000001627.11	protein_coding	F	F	F	T	IFRD1	F	F	T	F	T	F	T	F	T	F	F	F	F
Gm7008	ENSMUSG00000035983.4	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Zfp277	ENSMUSG00000055917.14	protein_coding	T	F	F	F	ZNF277	F	F	F	F	F	F	F	F	F	T	F	F	F
Dock4	ENSMUSG00000035954.9	protein_coding	F	F	T	F	DOCK4	F	F	T	F	F	F	F	F	F	F	F	F	F
Immp2l	ENSMUSG00000056899.10	protein_coding	F	F	T	T	IMMP2L	F	F	T	F	F	F	T	F	F	T	F	F	F
Lrrn3	ENSMUSG00000036295.4	protein_coding	F	F	F	F	LRRN3	F	F	F	F	F	F	F	F	F	F	F	F	F
Dnajb9	ENSMUSG00000014905.3	protein_coding	F	F	T	F	DNAJB9	F	F	F	F	F	F	F	F	F	T	F	F	F
Pnpla8	ENSMUSG00000036257.14	protein_coding	F	F	T	F	PNPLA8	F	F	F	F	F	F	T	F	T	F	F	F	F
Nrcam	ENSMUSG00000020598.15	protein_coding	F	F	F	T	NRCAM	T	F	F	F	F	F	F	F	F	F	F	F	F
Stxbp6	ENSMUSG00000046314.15	protein_coding	F	F	F	F	STXBP6	F	F	F	F	F	F	F	F	F	F	F	F	F
Nova1	ENSMUSG00000021047.6	protein_coding	F	F	T	F	NOVA1	F	F	F	F	F	F	F	F	F	F	F	F	F
Foxg1	ENSMUSG00000020950.10	protein_coding	T	F	F	F	FOXG1	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm43517	ENSMUSG00000089922.2	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Prkd1	ENSMUSG00000002688.7	protein_coding	F	F	T	F	PRKD1	F	F	F	F	F	F	F	F	F	F	F	F	F
G2e3	ENSMUSG00000035293.13	protein_coding	F	F	T	T	G2E3	F	F	T	F	F	F	F	F	F	T	F	F	F
Scfd1	ENSMUSG00000020952.9	protein_coding	F	F	F	F	SCFD1	F	F	F	F	F	F	T	F	F	T	F	F	F
Coch	ENSMUSG00000020953.16	protein_coding	F	F	F	F	COCH	F	F	F	F	T	F	F	F	F	F	F	F	F
Strn3	ENSMUSG00000020954.15	protein_coding	F	F	T	F	STRN3	F	F	T	F	T	F	T	F	T	T	F	F	F
Ap4s1	ENSMUSG00000020955.8	protein_coding	F	F	F	F	AP4S1	F	F	T	F	T	F	T	F	T	F	F	F	F
Hectd1	ENSMUSG00000035247.15	protein_coding	F	F	T	T	HECTD1	F	F	T	T	T	T	T	T	F	T	F	F	F
Heatr5a	ENSMUSG00000035181.5	protein_coding	F	F	F	F	HEATR5A	F	F	T	F	T	T	F	F	F	F	F	F	F
Dtd2	ENSMUSG00000020956.14	protein_coding	F	F	F	F	DTD2	F	F	F	F	F	F	F	F	F	F	F	F	F
Nubpl	ENSMUSG00000035142.18	protein_coding	F	F	T	F	NUBPL	F	F	T	F	F	F	F	F	F	F	F	F	F
Arhgap5	ENSMUSG00000035133.8	protein_coding	F	F	T	F	ARHGAP5	F	F	T	T	T	T	T	T	T	T	F	F	F
Akap6	ENSMUSG00000061603.7	protein_coding	F	F	T	F	AKAP6	F	F	T	F	F	F	T	F	F	T	F	F	F
Npas3	ENSMUSG00000021010.7	protein_coding	F	F	T	F	NPAS3	F	F	F	F	F	F	T	F	T	F	F	F	F
Egln3	ENSMUSG00000035105.5	protein_coding	F	F	F	F	EGLN3	T	F	F	F	F	F	F	F	F	F	F	F	F
Sptssa	ENSMUSG00000044408.6	protein_coding	F	F	F	F	SPTSSA	F	F	F	F	T	F	T	F	F	F	F	F	F
Eapp	ENSMUSG00000054302.15	protein_coding	F	F	F	F	EAPP	F	F	F	F	F	F	F	F	F	F	F	F	F
Snx6	ENSMUSG00000005656.8	protein_coding	F	F	F	F	SNX6	F	F	F	F	T	F	F	F	F	T	F	F	F
Cfl2	ENSMUSG00000062929.7	protein_coding	F	F	T	F	CFL2	F	F	T	F	F	F	F	F	F	F	F	F	F
Baz1a	ENSMUSG00000035021.13	protein_coding	F	F	T	F	BAZ1A	F	F	T	F	F	F	F	F	F	T	F	F	F
2700097O09Rik	ENSMUSG00000062198.4	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Srp54a	ENSMUSG00000073079.5	protein_coding	F	F	F	F	SRP54	F	F	F	F	F	F	F	F	F	F	F	F	F
Srp54b	ENSMUSG00000079108.5	protein_coding	F	F	F	F	SRP54	F	F	F	F	F	F	F	F	F	F	F	F	F
Ppp2r3c	ENSMUSG00000021022.8	protein_coding	F	F	F	F	PPP2R3C	F	F	T	F	F	F	F	F	F	F	F	F	F
1110008L16Rik	ENSMUSG00000021023.14	protein_coding	F	F	F	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Psma6	ENSMUSG00000021024.14	protein_coding	F	F	F	T	PSMA6	F	F	F	F	F	F	T	F	F	F	F	F	F
Nfkbia	ENSMUSG00000021025.7	protein_coding	T	T	T	F	NFKBIA	F	F	T	F	F	F	F	F	F	F	F	F	F
Insm2	ENSMUSG00000045440.3	protein_coding	F	T	F	F	INSM2	F	F	F	F	F	F	F	F	F	F	F	F	F
Ralgapa1	ENSMUSG00000021027.15	protein_coding	F	F	F	F	RALGAPA1	F	F	T	F	F	T	F	F	T	F	F	F	T
Brms1l	ENSMUSG00000012076.7	protein_coding	F	F	F	F	BRMS1L	F	F	T	F	F	F	F	F	F	F	F	F	F
Mbip	ENSMUSG00000021028.7	protein_coding	F	F	F	F	MBIP	F	F	F	F	F	F	F	F	F	F	F	F	F
Nkx2-1	ENSMUSG00000001496.15	protein_coding	T	T	T	T	NKX2-1	F	F	F	F	F	F	F	F	F	F	F	F	F
Nkx2-9	ENSMUSG00000058669.7	protein_coding	T	T	F	T	NKX2-8	T	F	F	F	F	F	F	F	F	F	F	F	F
