from	to	type
Zeb1	Mitf	Activation
Zeb1	Pkp3	Repression
Zeb1	Rbl2	Unknown
Zeb1	St3gal5	Unknown
Zeb1	Tgfb1	Repression
Zeb1	Trp73	Repression
Zeb2	Cdh1	Unknown
Zeb2	Ocln	Unknown
Zfp13	Mpv17l	Unknown
Zfp143	Nanog	Activation
Zfp143	Tcp1	Unknown
Zfp148	Cdkn1a	Unknown
Zfp148	Gata1	Activation
Zfp148	Rnls	Unknown
Zfp148	Spi1	Repression
Zfp148	Tal1	Activation
Zfp148	Tph1	Activation
Zfp263	Col11a2	Repression
Zfp277	Cdkn2a	Activation
Zfp281	Nanog	Activation
Zfp335	Rest	Unknown
Zfp36	Il2	Repression
Zfp36	Nfkb1	Repression
Zfp384	Nfkb1	Repression
Zfp385a	Cebpa	Unknown
Zfp385a	Trp53	Unknown
Zfp410	Mmp1a	Unknown
Zfp42	Tsix	Activation
Zfp423	Ebf1	Repression
Zfp423	Pparg	Activation
Zfp423	Smad1	Unknown
Zfp423	Smad4	Unknown
Zfp488	Olig1	Unknown
Zfp513	Arr3	Unknown
Zfp513	Pax6	Unknown
Zfp513	Rbp3	Unknown
Zfp513	Sp4	Unknown
Zfp523	Tcp1	Unknown
Zfp64	Hes1	Activation
Zfp64	Hey1	Activation
Zfpm1	Fcer1g	Unknown
Zfpm1	Gata3	Repression
Zfpm1	Hamp	Repression
Zfpm1	Itga2b	Unknown
Zfpm1	Ms4a2	Unknown
Zfpm2	Gata4	Repression
Zfpm2	Lhx9	Repression
Zfpm2	Sox9	Unknown
Zhx3	Wt1	Activation
Zhx3	Zhx1	Unknown
Zhx3	Zhx2	Unknown
Zic1	Abhd14a	Activation
Zic1	Atoh1	Repression
Zic2	Afp	Repression
Zic2	Epha4	Activation
Zic2	Myf5	Activation
Zic2	Robo3	Repression
Zic2	Slc6a4	Unknown
Zic3	Nanog	Activation
Zscan10	Nanog	Activation
Zscan10	Pou5f1	Unknown
Ar	C4a	Unknown
Ar	Nsd1	Unknown
Ar	Pcp2	Unknown
Ar	Etv4	Unknown
Ar	Pltp	Unknown
Ar	Nos2	Unknown
Ar	Ngfr	Unknown
Ar	Nfkbia	Unknown
Ar	Nfkb1	Unknown
Ar	Ncoa2	Unknown
Ar	Mttp	Unknown
Ar	Cited2	Unknown
Ar	Mmp3	Unknown
Ar	Mdk	Unknown
Ar	Aurkaip1	Unknown
Ar	Lpl	Unknown
Ar	Lamb1	Unknown
Ar	Hsp90ab1	Unknown
Ar	Hsd11b1	Unknown
Ar	Hoxb1	Unknown
Ar	Hoxa5	Unknown
Ar	Hoxa4	Unknown
Ar	Hoxa1	Unknown
Ar	H1f0	Unknown
Ar	Gpx5	Unknown
Ar	Gata3	Unknown
Ar	Flii	Unknown
Ar	Fli1	Unknown
Ar	Acsl1	Unknown
Ar	Fabp1	Unknown
Ar	Cyp7a1	Unknown
Ar	Cyp27b1	Unknown
Ar	Cyp24a1	Unknown
Ar	Cryab	Unknown
Ar	Col1a2	Unknown
Ar	Abcc2	Unknown
Ar	Chat	Unknown
Ar	Cebpb	Unknown
Ar	Ctnnb1	Unknown
Ar	Car5a	Unknown
Ar	C4b	Unknown
Ar	Bcl2	Unknown
Ar	Avp	Unknown
Ar	Akr1b7	Unknown
Ar	Apoa2	Unknown
Ar	Aldh1a1	Unknown
Ar	Aip	Unknown
Ar	Crisp3	Unknown
Ar	Crisp1	Unknown
Ar	Acox1	Unknown
Ar	Srd5a2	Unknown
Ar	Grip1	Unknown
Ar	Pou2f1	Unknown
Ar	Pou3f3	Unknown
Ar	Pou5f1	Unknown
Ar	Med1	Unknown
Ar	Psmc5	Unknown
Ar	Pthlh	Unknown
Ar	Rara	Unknown
Ar	Rbp2	Unknown
Ar	Scd1	Unknown
Ar	Slc18a3	Unknown
Ar	Slc22a1	Unknown
Ar	Scarb1	Unknown
Ar	Svs6	Unknown
Ar	Tgfbr3	Unknown
Ar	Tgm1	Unknown
Ar	Tgm2	Unknown
Ar	Nkx2-1	Unknown
Ar	Nr2c1	Unknown
Ar	Trh	Unknown
Ar	Ucp1	Unknown
Ar	Ucp3	Unknown
Ar	Tat	Unknown
Ar	Nox1	Unknown
Ar	Apob	Unknown
Ar	Slc27a1	Unknown
Ar	Mecr	Unknown
Ar	Pdk4	Unknown
Ar	Sh2d3c	Unknown
Ar	Dhrs4	Unknown
Ar	Pbsn	Unknown
Ar	Lgals12	Unknown
Ar	Angptl4	Unknown
Arnt	Senp2	Unknown
Arnt	Sumo1	Unknown
Atf1	Stat3	Unknown
Atf1	Apex1	Unknown
Atf1	Brca2	Unknown
Atf1	Ccnd3	Unknown
Atf1	Cebpd	Unknown
Atf1	Eef2	Unknown
Atf1	Fos	Unknown
Atf1	Nr4a1	Unknown
Atf1	Pcna	Unknown
Atf1	Pdha2	Unknown
Atf1	Ptgs2	Unknown
Atf1	Rb1	Unknown
Atf1	Sfrp4	Unknown
Atf1	Slc20a1	Unknown
Atf1	Tgfb2	Unknown
Atf1	Tgfbr2	Unknown
Atf1	Tgm1	Unknown
Atf1	Yy1	Unknown
Atf1	Osgep	Unknown
Atf1	Myh10	Unknown
Atf3	Pck1	Unknown
Atf3	Gcg	Unknown
Atf3	Fgf2	Unknown
Atf4	Ddit3	Activation
Atf6	Atp2a2	Unknown
Bcl3	Psd	Unknown
Bcl6	Slc9a1	Unknown
Brca1	Gadd45a	Unknown
Brca1	Xrcc2	Unknown
Brca1	Pou2f1	Unknown
Cebpa	Akr1b7	Unknown
Cebpa	Afp	Unknown
Cebpa	Fabp4	Unknown
Cebpa	Rhob	Unknown
Cebpa	Ccnb2	Unknown
Cebpa	Ccnd2	Unknown
Cebpa	Cdkn1a	Unknown
Cebpa	Col2a1	Unknown
Cebpa	Cpt1a	Unknown
Cebpa	Csrp2	Unknown
Cebpa	Dlx3	Unknown
Cebpa	Nr2f6	Unknown
Cebpa	Fgf4	Unknown
Cebpa	Fgl2	Unknown
Cebpa	Gba	Unknown
Cebpa	Il10	Unknown
Cebpa	Il6	Unknown
Cebpa	Krt10	Unknown
Cebpa	Lep	Unknown
Cebpa	Mmp11	Unknown
Cebpa	Neu1	Unknown
Cebpa	Neurl1a	Unknown
Cebpa	Orm1	Unknown
Cebpa	Orm2	Unknown
Cebpa	Pdgfra	Unknown
Cebpa	Pparg	Unknown
Cebpa	Saa3	Unknown
Cebpa	Ccl3	Unknown
Cebpa	Trf	Unknown
Cebpa	Krt12	Unknown
Cebpa	Slco1b2	Unknown
Cebpa	Nupr1	Unknown
Cebpa	Retn	Unknown
Cebpa	Adipoq	Unknown
Cebpa	Adrb3	Unknown
Cebpb	Nupr1	Unknown
Cebpb	Nos2	Unknown
Cebpb	Orm1	Unknown
Cebpb	Otc	Unknown
Cebpb	Abcb1b	Unknown
Cebpb	Saa3	Unknown
Cebpb	Apcs	Unknown
Cebpb	Ccl3	Unknown
Cebpb	Sod2	Unknown
Cebpb	Trp53-ps	Unknown
Cebpb	Crip2	Unknown
Cebpb	C3	Unknown
Cebpb	Col1a1	Unknown
Cebpb	Crp	Unknown
Cebpb	Dmbt1	Unknown
Cebpb	Ighg1	Unknown
Cebpb	Il10	Unknown
Cebpb	Il12b	Unknown
Cebpb	Krt10	Unknown
Cebpb	Met	Unknown
Cebpb	Mmp13	Unknown
Cebpd	Saa3	Unknown
Cebpd	C3	Unknown
Cebpd	Il10	Unknown
Cebpd	Pparg	Unknown
Cebpd	Ptgs2	Unknown
Cebpd	Scgb1a1	Unknown
Cebpe	Nol3	Unknown
Cebpe	Gata1	Unknown
Cebpe	Myc	Unknown
Cebpg	Csf3	Unknown
Cebpg	Retn	Unknown
Cebpg	Il10	Unknown
Creb1	Slc5a5	Unknown
Creb1	Adcy8	Unknown
Creb1	Barx2	Unknown
Creb1	Bdkrb1	Unknown
Creb1	Brca1	Unknown
Creb1	Brca2	Unknown
Creb1	Cacna1s	Unknown
Creb1	Ccnd1	Activation
Creb1	Ccnd2	Unknown
Creb1	Cd3d	Unknown
Creb1	Cdk1	Unknown
Creb1	Ift81	Unknown
Creb1	Cebpb	Unknown
Creb1	Cebpd	Unknown
Creb1	Chga	Unknown
Creb1	Chgb	Unknown
Creb1	Crebbp	Unknown
Creb1	Cryaa	Unknown
Creb1	Ctf1	Unknown
Creb1	Cyp11a1	Unknown
Creb1	Dbh	Unknown
Creb1	Fst	Unknown
Creb1	Galr1	Unknown
Creb1	Gfap	Unknown
Creb1	Gnrhr	Unknown
Creb1	Grin2b	Unknown
Creb1	Nr3c1	Unknown
Creb1	Gzmb	Unknown
Creb1	Hfe	Unknown
Creb1	Hgf	Unknown
Creb1	Hmox1	Unknown
Creb1	Nr4a1	Unknown
Creb1	Hpgd	Unknown
Creb1	Slc6a4	Unknown
Creb1	Elavl1	Unknown
Creb1	Il2	Unknown
Creb1	Il6	Unknown
Creb1	Inha	Unknown
Creb1	Jun	Activation
Creb1	Kcnc1	Unknown
Creb1	Anxa1	Unknown
Creb1	Ltf	Unknown
Creb1	Met	Unknown
Creb1	Mt3	Unknown
Creb1	Myod1	Unknown
Creb1	Npr1	Unknown
Creb1	Ntsr2	Unknown
Creb1	Pck1	Activation
Creb1	Pcna	Activation
Creb1	Pdha2	Unknown
Creb1	Per1	Activation
Creb1	Per2	Activation
Creb1	Plat	Unknown
Creb1	Plau	Unknown
Creb1	Ppara	Unknown
Creb1	Ptger2	Unknown
Creb1	Dusp1	Unknown
Creb1	Rdh16	Unknown
Creb1	Scg2	Unknown
Creb1	Sfrp4	Unknown
Creb1	Sftpb	Unknown
Creb1	Slc1a3	Unknown
Creb1	Stat3	Unknown
Creb1	Tgfb2	Unknown
Creb1	Tgm1	Unknown
Creb1	Th	Unknown
Creb1	Thbs1	Unknown
Creb1	Rarb	Unknown
Creb1	Tnfrsf8	Unknown
Creb1	Trf	Unknown
Creb1	Yy1	Unknown
Creb1	Mapk1	Unknown
Creb1	Gyg	Unknown
Creb1	Clic4	Unknown
Creb1	Slc29a1	Unknown
Creb1	Osgep	Unknown
Creb1	Nrn1	Unknown
Creb1	Myh10	Unknown
Crem	Star	Unknown
E2f1	Vmn1r229	Unknown
E2f1	Chmp7	Unknown
E2f1	Vmn1r42	Unknown
E2f1	Vmn1r53	Unknown
E2f1	Vmn1r40	Unknown
E2f1	Adh7	Unknown
E2f1	Apex1	Unknown
E2f1	Arl4a	Unknown
E2f1	Atp2a2	Unknown
E2f1	Bfsp1	Unknown
E2f1	Brca1	Unknown
E2f1	Bsg	Unknown
E2f1	Ccne1	Activation
E2f1	Ccng2	Unknown
E2f1	Cd8b1	Unknown
E2f1	Cdc45	Unknown
E2f1	Socs3	Unknown
E2f1	Ckb	Unknown
E2f1	Clock	Unknown
E2f1	E2f1	Unknown
E2f1	Fzd1	Unknown
E2f1	Gas1	Unknown
E2f1	Gbx2	Unknown
E2f1	Hoxa13	Unknown
E2f1	Hoxa4	Unknown
E2f1	Trmt2a	Unknown
E2f1	Igf2	Unknown
E2f1	Kif21b	Unknown
E2f1	Psmb9	Unknown
E2f1	Vmn1r227	Unknown
E2f1	Mbd1	Unknown
E2f1	Mbd2	Unknown
E2f1	Mc2r	Unknown
E2f1	Myb	Unknown
E2f1	Mybl2	Activation
E2f1	Myl2	Unknown
E2f1	Nppc	Unknown
E2f1	Nsdhl	Unknown
E2f1	Pola2	Unknown
E2f1	Rabggtb	Unknown
E2f1	Ranbp1	Unknown
E2f1	Rel	Unknown
E2f1	Rela	Unknown
E2f1	Rpl30	Unknown
E2f1	Polr2a	Unknown
E2f1	Rps7	Unknown
E2f1	Rrm2	Unknown
E2f1	S100a9	Unknown
E2f1	Sf3a2	Unknown
E2f1	Nkx1-2	Unknown
E2f1	Sst	Unknown
E2f1	Lrrc25	Unknown
E2f1	Lactb2	Unknown
E2f1	Fbxl21	Unknown
E2f1	Tgfbi	Unknown
E2f1	Timp3	Unknown
E2f1	Tkt	Unknown
E2f1	Trp53-ps	Unknown
E2f1	Tsg101	Unknown
E2f1	Dync1li2	Unknown
E2f1	Olfr1104	Unknown
E2f1	Olfr1378	Unknown
E2f1	Olfr808	Unknown
E2f1	Cetn2	Unknown
E2f1	Lsm2	Unknown
E2f1	Slc39a1	Unknown
E2f1	Slc25a48	Unknown
E2f1	Crim1	Unknown
E2f1	Rab11a	Unknown
E2f1	Ctsf	Unknown
E2f1	Cldn9	Unknown
E2f1	Zfp169	Unknown
E2f1	Arl14	Unknown
E2f1	2010106C02Rik	Unknown
E2f1	Rcc1	Unknown
E2f1	A930017K11Rik	Unknown
E2f1	Vmn1r239-ps	Unknown
E2f2	Lrrc25	Unknown
E2f2	Lactb2	Unknown
E2f2	Slc25a48	Unknown
E2f2	Fbxl21	Unknown
E2f2	Tgfbi	Unknown
E2f2	Rcc1	Unknown
E2f2	Dync1li2	Unknown
E2f2	Olfr1104	Unknown
E2f2	A930017K11Rik	Unknown
E2f2	Olfr1378	Unknown
E2f2	Sst	Unknown
E2f2	S100a9	Unknown
E2f2	Rel	Unknown
E2f2	Rabggtb	Unknown
E2f2	Myl2	Unknown
E2f2	Mc2r	Unknown
E2f2	Vmn1r227	Unknown
E2f2	Vmn1r229	Unknown
E2f2	Kif21b	Unknown
E2f2	Fzd1	Unknown
E2f2	Adh7	Unknown
E2f2	Vmn1r40	Unknown
E2f2	Vmn1r53	Unknown
E2f2	Vmn1r42	Unknown
E2f2	Chmp7	Unknown
E2f2	Crim1	Unknown
E2f2	Cldn9	Unknown
E2f2	Vmn1r239-ps	Unknown
E2f2	Zfp169	Unknown
E2f2	Arl14	Unknown
E2f2	2010106C02Rik	Unknown
E2f2	Olfr808	Unknown
Egr1	Olfr54	Unknown
Egr1	Cacna1e	Unknown
Egr1	Cbx2	Unknown
Egr1	Col1a2	Unknown
Egr1	Ctsl	Unknown
Egr1	Egr1	Unknown
Egr1	Fasl	Unknown
Egr1	Fgfr3	Unknown
Egr1	Flt3	Unknown
Egr1	Gad1	Unknown
Egr1	Galk1	Unknown
Egr1	Hmox1	Unknown
Egr1	Ifngr2	Unknown
Egr1	Myc	Unknown
Egr1	Prkar1b	Unknown
Egr1	Spint1	Unknown
Egr1	Srf	Unknown
Egr1	Twist1	Unknown
Egr1	Vegfb	Unknown
Egr1	Tubb4b	Unknown
Egr1	Nol3	Unknown
Egr2	Cacna1e	Unknown
Egr2	Spint1	Unknown
Egr2	Ddx20	Unknown
Egr2	Ctsl	Unknown
Egr2	Fas	Unknown
Egr2	Hoxa4	Unknown
Egr3	Ctsl	Unknown
Egr3	Spint1	Unknown
Elk1	Sin3a	Unknown
Epas1	Ikbkg	Unknown
Epas1	Tek	Unknown
Epas1	Retnla	Unknown
Epas1	Vegfa	Activation
Erg	Col11a2	Unknown
Erg	Setdb1	Unknown
Esr1	Ggta1	Unknown
Esr1	Hgf	Unknown
Esr1	Isl1	Unknown
Esr1	Jag1	Unknown
Esr1	Mdm2	Unknown
Esr1	Met	Unknown
Esr1	Ncoa2	Unknown
Esr1	Nos2	Unknown
Esr1	Notch1	Unknown
Esr1	Tnfrsf11b	Unknown
Esr1	Pgr	Activation
Esr1	Prkca	Unknown
Esr1	Prl	Unknown
Esr1	Rdh16	Unknown
Esr1	Lgals12	Unknown
Esr1	Mogs	Unknown
Esr1	Grip1	Unknown
Esr1	Grin2d	Unknown
Esr1	Abca1	Unknown
Esr1	Apoe	Unknown
Esr1	Avp	Unknown
Esr1	Csk	Unknown
Esr1	Egr1	Unknown
Esr1	Gal	Unknown
Esr2	Abca1	Unknown
Ets1	Dntt	Unknown
Ets1	Thy1	Unknown
Ets1	Tie1	Unknown
Ets1	Tnfrsf10b	Unknown
Ets1	Tnfrsf8	Unknown
Ets1	Wap	Unknown
Ets1	Mapk1	Unknown
Ets1	Mapk3	Unknown
Ets1	Ncdn	Unknown
Ets1	Elane	Unknown
Ets1	Atp2a3	Unknown
Ets1	Rdh7	Unknown
Ets1	B3galt4	Unknown
Ets1	Nol3	Unknown
Ets1	Sgpp1	Unknown
Ets1	Ebi3	Unknown
Ets1	Hbegf	Unknown
Ets1	Car5a	Unknown
Ets1	Cd5	Unknown
Ets1	Csf2	Unknown
Ets1	Ecm1	Unknown
Ets1	Fcgrt	Unknown
Ets1	Fgl2	Unknown
Ets1	Flii	Unknown
Ets1	Gata1	Unknown
Ets1	Ggh	Unknown
Ets1	Zfp354c	Unknown
Ets1	Elavl1	Unknown
Ets1	Cd79b	Unknown
Ets1	Il12b	Unknown
Ets1	Il3ra	Unknown
Ets1	Itga3	Unknown
Ets1	Itgav	Unknown
Ets1	Itgb3	Unknown
Ets1	Kit	Unknown
Ets1	Krt18	Unknown
Ets1	Mef2a	Unknown
Ets1	Mmp14	Unknown
Ets1	Mmp2	Activation
Ets1	Mrc1	Unknown
Ets1	Myc	Unknown
Ets1	Igbp1	Unknown
Ets1	Prf1	Unknown
Ets1	Pkd1	Unknown
Ets1	Plau	Unknown
Ets1	Eif2ak2	Unknown
Ets1	Prtn3	Unknown
Ets1	Psen1	Unknown
Ets1	Pthlh	Unknown
Ets1	Ccl3	Unknown
Ets1	Srf	Unknown
Ets1	Tal1	Unknown
Ets2	Tie1	Unknown
Etv4	Fgfr3	Unknown
Etv4	Fgfr1	Unknown
Etv4	Cbx2	Unknown
Etv4	Car5a	Unknown
Etv4	Btk	Unknown
Etv4	Bdkrb1	Unknown
Etv4	Agtr2	Unknown
Etv4	Crisp1	Unknown
Etv4	Cd5	Unknown
Etv4	Cdk1	Unknown
Etv4	Pcna	Unknown
Etv4	Pax8	Unknown
Etv4	Mmp2	Unknown
Etv4	Mmp13	Unknown
Etv4	Man2b1	Unknown
Etv4	Madcam1	Unknown
Etv4	Ldb1	Unknown
Etv4	Krt8	Unknown
Etv4	Hfe	Unknown
Etv4	Gba	Unknown
Etv4	Fgfr4	Unknown
Etv4	Fgfr2	Unknown
Etv4	Sgpp1	Unknown
Etv4	Setd1a	Unknown
Etv4	Slc26a1	Unknown
Etv4	Timp1	Unknown
Etv4	T	Unknown
Etv4	Srf	Unknown
Etv4	Spp1	Unknown
Etv4	Sat1	Unknown
Etv4	Rpl32	Unknown
Etv4	Psen1	Unknown
Fli1	Cebpa	Unknown
Fos	Th	Unknown
Gli1	Nkx2-9	Unknown
Gli1	Myf5	Unknown
Gli1	Foxa2	Unknown
Gli1	Ptch1	Activation
Gli1	Shh	Unknown
Gli2	Foxa2	Unknown
Gli3	Foxa2	Unknown
Gli3	Ptch1	Activation
Hif1a	Bhlhe40	Unknown
Hif1a	Egln1	Unknown
Hif1a	Cygb	Unknown
Hif1a	Angpt1	Activation
Hif1a	Avp	Unknown
Hif1a	Bax	Unknown
Hif1a	Bcl2	Activation
Hif1a	Bid	Unknown
Hif1a	Casp9	Unknown
Hif1a	Cdkn1a	Activation
Hif1a	Ctsd	Unknown
Hif1a	Dcx	Unknown
Hif1a	Eno1	Activation
Hif1a	Epx	Unknown
Hif1a	Flt1	Activation
Hif1a	Fn1	Unknown
Hif1a	Hk1	Activation
Hif1a	Itgb2	Unknown
Hif1a	Krt14	Unknown
Hif1a	Krt18	Unknown
Hif1a	Krt19	Unknown
Hif1a	Mmp2	Unknown
Hif1a	Nkx3-1	Unknown
Hif1a	P4ha1	Unknown
Hif1a	P4hb	Unknown
Hif1a	Pdgfb	Activation
Hif1a	Pgf	Activation
Hif1a	Pgk1	Activation
Hif1a	Abcb1b	Unknown
Hif1a	Plaur	Unknown
Hif1a	Plod1	Unknown
Hif1a	Ppara	Unknown
Hif1a	Ptgfr	Unknown
Hif1a	Cxcl12	Unknown
Hif1a	Slc2a1	Activation
Hif1a	Tff3	Unknown
Hif1a	Tgfb3	Activation
Hif1a	Trp53-ps	Unknown
Hif1a	Sumo1	Unknown
Hif1a	Car9	Unknown
Hif1a	Map2k4	Unknown
Hif1a	Plod2	Unknown
Hif1a	Ep300	Unknown
Hif1a	Retnla	Unknown
Hif1a	Gbe1	Unknown
Hif1a	Ddit4	Unknown
Hif1a	Senp2	Unknown
Hlf	Ikbkg	Unknown
Hoxa1	Erf	Unknown
Hoxa1	Gad1	Unknown
Hoxa1	Gcm1	Unknown
Hoxa1	Hoxb2	Unknown
Hoxa1	Gcm2	Unknown
Hoxa1	Ccng1	Unknown
Hoxa1	Ccng2	Unknown
Hoxa1	Ctsl	Unknown
Hoxa1	Hoxb1	Unknown
Hoxa1	Cd47	Unknown
Hoxa1	Itga8	Unknown
Hoxa1	Etf1	Unknown
Hoxa1	Ren1	Unknown
Hoxa1	Pdgfa	Unknown
Hoxa1	Pax3	Unknown
Hoxa1	Nkx2-5	Unknown
Hoxa1	Ncam1	Unknown
Hoxa1	Myl1	Unknown
Hoxa1	Anxa1	Unknown
Hoxa1	L1cam	Unknown
Hoxa10	Ccng1	Unknown
Hoxa10	Ccng2	Unknown
Hoxa11	Ctsl	Unknown
Hoxa4	Hoxa4	Unknown
Hoxa5	Hoxa5	Unknown
Hoxa5	Vim	Unknown
Hoxa5	Ptx3	Unknown
Hoxa5	Ncam1	Unknown
Hoxa7	Ggta1	Unknown
Hoxa7	Gal	Unknown
Hoxb1	Hoxb2	Unknown
Hoxb1	Hoxb1	Unknown
Hoxb3	Nkx2-1	Unknown
Hoxb5	Serpinb6a	Unknown
Hoxc13	Krtap16-1	Unknown
Hoxc8	Ly6a	Unknown
Hoxc8	Ankrd1	Unknown
Hoxc8	A930005N03Rik	Unknown
Hoxc8	Fzd2	Unknown
Hoxc8	Msln	Unknown
Hoxc8	Eef1b2	Unknown
Hoxc8	Slc16a4	Unknown
Hoxc8	Plagl1	Unknown
Hoxc8	Tubb5	Unknown
Hoxc8	Tagln	Unknown
Hoxc8	Serpinf1	Unknown
Hoxc8	Ccl7	Unknown
Hoxc8	Ccl2	Unknown
Hoxc8	Pxmp2	Unknown
Hoxc8	Srd5a2	Unknown
Hoxc8	Pou6f1	Unknown
Hoxc8	Pmp22	Unknown
Hoxc8	Nqo1	Unknown
Hoxc8	Ncam1	Unknown
Hoxc8	Smad1	Unknown
Hoxc8	Ly6f	Unknown
Hoxc8	Ly6c1	Unknown
Hoxc8	Krt19	Unknown
Hoxc8	Il1r2	Unknown
Hoxc8	Cxcl10	Unknown
Hoxc8	Hes2	Unknown
Hoxc8	Gas1	Unknown
Hoxc8	Elmo2	Unknown
Hoxc8	Cnn1	Unknown
Hoxc8	Ass1	Unknown
Hoxc8	Adam19	Unknown
Jun	Gja5	Unknown
Jun	Gba	Unknown
Jun	Gad1	Unknown
Jun	Fgl2	Unknown
Jun	Fgfr1	Unknown
Jun	Fasl	Activation
Jun	F3	Activation
Jun	Egr2	Unknown
Jun	Egr1	Unknown
Jun	Ecm1	Unknown
Jun	Dbh	Unknown
Jun	Ctsl	Activation
Jun	Ncan	Unknown
Jun	Ly9	Unknown
Jun	Crabp1	Unknown
Jun	Col1a1	Unknown
Jun	Col7a1	Unknown
Jun	Col5a1	Unknown
Jun	Cftr	Unknown
Jun	Cd5	Unknown
Jun	Cacna1e	Unknown
Jun	Bdkrb1	Unknown
Jun	Atp10a	Unknown
Jun	App	Unknown
Jun	Apoc3	Unknown
Jun	Apoa1	Unknown
Jun	Prdx6	Unknown
Jun	Prdx3	Unknown
Jun	Crisp1	Unknown
Jun	Acp5	Activation
Jun	Aanat	Unknown
Jun	Rdh1	Unknown
Jun	Slc38a1	Unknown
Jun	Emilin1	Unknown
Jun	Csf1	Unknown
Jun	Msx1	Unknown
Jun	Mt3	Unknown
Jun	Nudt1	Unknown
Jun	Myb	Unknown
Jun	Nat2	Unknown
Jun	Nfatc1	Activation
Jun	Nfe2l1	Unknown
Jun	Klk1b4	Unknown
Jun	Nrf1	Unknown
Jun	Olfr54	Unknown
Jun	Tnfrsf11b	Unknown
Jun	Pah	Unknown
Jun	Ppara	Unknown
Jun	Prkar1b	Unknown
Jun	Prh1	Unknown
Jun	Ptgs1	Unknown
Jun	Rdh16	Unknown
Jun	Slc20a1	Unknown
Jun	Sdc1	Unknown
Jun	Sdc4	Unknown
Jun	Tapbp	Unknown
Jun	Tesk1	Unknown
Jun	Tff3	Unknown
Jun	Th	Unknown
Jun	Tlr4	Unknown
Jun	Tnfrsf8	Unknown
Jun	Trp53-ps	Unknown
Jun	Ttr	Unknown
Jun	Ucp2	Unknown
Jun	Vegfa	Activation
Jun	Vim	Activation
Jun	Ifi205	Unknown
Jun	Mapk3	Unknown
Jun	Krt12	Unknown
Jun	Rdh7	Unknown
Jun	Prdx5	Unknown
Jun	Ltf	Unknown
Jun	Ldb1	Unknown
Jun	Klf4	Unknown
Jun	Klf1	Unknown
Jun	Jund	Unknown
Jun	Il9	Unknown
Jun	Il7r	Unknown
Jun	Il5ra	Unknown
Jun	Il5	Activation
Jun	Il13	Activation
Jun	Ifnb1	Activation
Jun	Elavl1	Unknown
Jun	Slc6a4	Unknown
Jun	Hfe	Unknown
Jun	Hbegf	Unknown
Jun	Gzmb	Unknown
Jun	Gstm1	Unknown
Junb	Il12b	Unknown
Jund	Plau	Unknown
Jund	Il6	Activation
Jund	Il5	Unknown
Jund	Il4	Unknown
Jund	Th	Unknown
Jund	Sftpb	Unknown
Msx1	Id1	Unknown
Myb	Raf1	Unknown
Myb	Acta2	Unknown
Myb	Bak1	Unknown
Myb	Bcl2	Unknown
Myb	Runx2	Unknown
Myb	Ccnd2	Unknown
Myb	Cd4	Unknown
Myb	Cd5	Unknown
Myb	Cdk1	Unknown
Myb	Cdkn1b	Unknown
Myb	Cdkn2b	Unknown
Myb	Col1a1	Unknown
Myb	Crebbp	Unknown
Myb	Epo	Unknown
Myb	Epx	Unknown
Myb	Erf	Unknown
Myb	Fgf4	Unknown
Myb	Gata1	Unknown
Myb	Gstm1	Unknown
Myb	Hdc	Unknown
Myb	Hhex	Unknown
Myb	Il3ra	Unknown
Myb	Mpo	Unknown
Myb	Nras	Unknown
Myb	Igbp1	Unknown
Myb	Pdcd4	Unknown
Myb	Pla2g4a	Unknown
Myb	Eif2ak2	Unknown
Myb	Ptgs1	Unknown
Myb	Rarg	Unknown
Myb	Sftpa1	Unknown
Myb	St6galnac1	Unknown
Myb	Smarcc1	Unknown
Myb	Rarb	Unknown
Myb	Tnfrsf10b	Unknown
Myb	Uchl1	Unknown
Myb	Upp1	Unknown
Myb	Etf1	Unknown
Myb	Dmtf1	Unknown
Myb	Mapk3	Unknown
Myb	Ppia	Unknown
Myb	Elane	Unknown
Myb	Pbsn	Unknown
Mybl1	Ccna1	Unknown
Mybl2	Uchl1	Unknown
Mybl2	Fgf4	Unknown
Mybl2	Lox	Unknown
Mybl2	Pla2g4a	Unknown
Mybl2	Col1a1	Unknown
Myc	Slc2a1	Activation
Myc	Slc1a3	Unknown
Myc	Shmt1	Unknown
Myc	Pola2	Unknown
Myc	Pdgfb	Unknown
Myc	Pax3	Unknown
Myc	Nras	Unknown
Myc	Npm1	Unknown
Myc	Nme2	Unknown
Myc	Nme1	Unknown
Myc	Ncl	Unknown
Myc	Id2	Unknown
Myc	Myct1	Unknown
Myc	Rpl3	Unknown
Myc	Nbn	Unknown
Myc	Dntt	Unknown
Myc	Hmga1	Unknown
Myc	Irf9	Unknown
Myc	Prdx3	Unknown
Myc	Cdc25a	Unknown
Myc	Cstb	Unknown
Myc	Dffb	Unknown
Myc	Eif2s1	Unknown
Myc	Emp1	Unknown
Myc	Eno1	Unknown
Myc	Erbb2	Unknown
Myc	Gapdh	Unknown
Nfia	Col1a2	Unknown
Nfia	Mbp	Unknown
Nfic	F7	Unknown
Nfic	Cyp2a5	Unknown
Nfic	Cyp1a1	Unknown
Nfic	Csf1	Unknown
Nfic	Crygc	Unknown
Nfic	Col1a2	Unknown
Nfic	Col2a1	Unknown
Nfic	Runx2	Unknown
Nfic	Akr1b7	Unknown
Nfic	Apoc3	Unknown
