from	to	type
CEBPD	CETP	Unknown
CEBPD	SFTPD	Unknown
CEBPD	TF	Unknown
CEBPD	HPX	Unknown
CEBPD	HMGCS1	Unknown
CEBPD	F3	Unknown
CEBPD	ELN	Unknown
CEBPD	CSRP1	Unknown
CEBPD	CFTR	Unknown
CEBPD	NOS2	Unknown
CEBPD	MIA	Unknown
CEBPD	LEP	Unknown
CEBPD	IL6	Unknown
CEBPD	IL1B	Unknown
CEBPD	IL1A	Unknown
CEBPD	ALOX5AP	Unknown
CEBPE	MPO	Unknown
CEBPE	MYB	Unknown
CEBPE	NOL3	Unknown
CEBPE	ALOX5AP	Unknown
CEBPG	IL4	Unknown
CREB1	TGFB1	Unknown
CREB1	SMAD9	Unknown
CREB1	POLB	Unknown
CREB1	NR4A2	Unknown
CREB1	NR3C1	Unknown
CREB1	MOG	Unknown
CREB1	MCAM	Unknown
CREB1	LYN	Unknown
CREB1	LDHA	Unknown
CREB1	ERF	Unknown
CREB1	DDX5	Unknown
CREB1	CEBPB	Unknown
CREB1	AREG	Unknown
CREB1	AQP2	Activation
CREB1	ACHE	Unknown
CREB1	ADRA1D	Unknown
CREB1	ADRB2	Unknown
CREB1	ADRB3	Unknown
CREB1	ANGPTL4	Unknown
CREB1	ARG1	Unknown
CREB1	ATF3	Unknown
CREB1	ATP1A1	Unknown
CREB1	B3GAT3	Unknown
CREB1	BCKDHA	Unknown
CREB1	BRCA1	Unknown
CREB1	BST1	Unknown
CREB1	CALCA	Unknown
CREB1	CCNA1	Unknown
CREB1	CCND1	Activation
CREB1	CD55	Unknown
CREB1	CD8A	Unknown
CREB1	CDC37	Unknown
CREB1	CDK11A	Unknown
CREB1	CDK5	Unknown
CREB1	CELSR1	Unknown
CREB1	CFTR	Unknown
CREB1	CHGA	Unknown
CREB1	CHRNA7	Unknown
CREB1	CIITA	Unknown
CREB1	CPT1A	Activation
CREB1	CTF1	Unknown
CREB1	CYP27B1	Unknown
CREB1	DBH	Unknown
CREB1	DIO2	Unknown
CREB1	DLD	Unknown
CREB1	DRD1	Unknown
CREB1	EGR1	Unknown
CREB1	ELN	Unknown
CREB1	ETF1	Unknown
CREB1	EXO1	Unknown
CREB1	F3	Unknown
CREB1	FAS	Unknown
CREB1	FLI1	Unknown
CREB1	FLII	Unknown
CREB1	FN1	Unknown
CREB1	GDNF	Unknown
CREB1	GH2	Unknown
CREB1	GNRH1	Unknown
CREB1	GNRHR	Unknown
CREB1	GRM5	Unknown
CREB1	GSTP1	Unknown
CREB1	HFE	Unknown
CREB1	HLA-DRA	Activation
CREB1	HLA-G	Unknown
CREB1	HTR2A	Unknown
CREB1	ICAM1	Unknown
CREB1	ID2	Unknown
CREB1	IFNGR1	Unknown
CREB1	IGFBP1	Unknown
CREB1	IL1B	Unknown
CREB1	INHBA	Unknown
CREB1	INS	Activation
CREB1	KAT7	Unknown
CREB1	KCNN3	Unknown
CREB1	LTC4S	Unknown
CREB1	ME2	Unknown
CREB1	MED21	Unknown
CREB1	MUC1	Unknown
CREB1	MYH10	Unknown
CREB1	NFE2	Unknown
CREB1	NOS1	Unknown
CREB1	NPC1	Unknown
CREB1	NR3C2	Unknown
CREB1	NR5A1	Unknown
CREB1	NRAS	Unknown
CREB1	PCDHB11	Unknown
CREB1	PCK1	Activation
CREB1	PCK2	Activation
CREB1	PCSK6	Unknown
CREB1	PDCL	Unknown
CREB1	PDE4D	Unknown
CREB1	PDE7A	Unknown
CREB1	PDYN	Activation
CREB1	PENK	Unknown
CREB1	PMP22	Unknown
CREB1	POLG2	Unknown
CREB1	PPARA	Unknown
CREB1	PPARG	Unknown
CREB1	PPRC1	Unknown
CREB1	PTGS1	Unknown
CREB1	PXMP2	Unknown
CREB1	RARB	Unknown
CREB1	REN	Activation
CREB1	RETN	Unknown
CREB1	REV3L	Unknown
CREB1	RPS3A	Unknown
CREB1	RUNX1	Unknown
CREB1	SERPINB2	Unknown
CREB1	SFTPA2	Unknown
CREB1	SLC25A21	Unknown
CREB1	SLC5A5	Unknown
CREB1	SLC6A4	Unknown
CREB1	SLC9A1	Unknown
CREB1	SPATA2	Unknown
CREB1	SRM	Unknown
CREB1	SRMS	Unknown
CREB1	ST3GAL5	Unknown
CREB1	STAT3	Unknown
CREB1	TAT	Unknown
CREB1	TBP	Unknown
CREB1	TF	Unknown
CREB1	TFRC	Unknown
CREB1	TG	Activation
CREB1	TGFB2	Unknown
CREB1	TGFB3	Unknown
CREB1	THPO	Unknown
CREB1	TIMP1	Unknown
CREB1	TINAGL1	Unknown
CREB1	TNF	Unknown
CREB1	TNFRSF8	Unknown
CREB1	TOP1	Unknown
CREB1	TPO	Unknown
CREB1	TSC22D3	Unknown
CREB1	TWF2	Unknown
CREB1	UBE2I	Unknown
CREB1	UCP1	Activation
CREB1	UGT8	Unknown
CREB1	VGF	Unknown
CREB1	PTH	Unknown
CREB1	TPH1	Unknown
CREM	ICAM1	Unknown
E2F1	SYNE2	Unknown
E2F1	SUZ12	Unknown
E2F1	SUGP2	Unknown
E2F1	SRSF8	Unknown
E2F1	SMC4	Unknown
E2F1	SEZ6L2	Unknown
E2F1	SERF2	Unknown
E2F1	SEPHS1	Unknown
E2F1	SCN8A	Unknown
E2F1	RTN4	Unknown
E2F1	RFC3	Unknown
E2F1	RAB40C	Unknown
E2F1	PRRG3	Unknown
E2F1	PRKDC	Unknown
E2F1	PPAT	Unknown
E2F1	POLE2	Unknown
E2F1	PEG3	Unknown
E2F1	PDIA3	Unknown
E2F1	PDE8A	Unknown
E2F1	NDUFC1	Unknown
E2F1	NDC80	Unknown
E2F1	N4BP2L1	Unknown
E2F1	N4BP1	Unknown
E2F1	MTHFD1	Unknown
E2F1	MSH2	Unknown
E2F1	MPPED2	Unknown
E2F1	MMP15	Unknown
E2F1	MCM9	Unknown
E2F1	LPAR2	Unknown
E2F1	HOXB9	Unknown
E2F1	HLTF	Unknown
E2F1	HIVEP1	Unknown
E2F1	HAT1	Unknown
E2F1	GPX4	Unknown
E2F1	GPR158	Unknown
E2F1	EXOSC9	Unknown
E2F1	ERH	Unknown
E2F1	DUT	Unknown
E2F1	DOCK9	Unknown
E2F1	DCTN3	Unknown
E2F1	CTDSPL2	Unknown
E2F1	CLIP1	Unknown
E2F1	CDC45	Unknown
E2F1	CCP110	Unknown
E2F1	CBS	Unknown
E2F1	ARMC4	Unknown
E2F1	ARHGEF17	Unknown
E2F1	ARHGAP36	Unknown
E2F1	ANKRD27	Unknown
E2F1	ADAMTS1	Unknown
E2F1	ABCB10	Unknown
E2F1	CARHSP1	Unknown
E2F1	CASP10	Unknown
E2F1	CASR	Unknown
E2F1	CBLN1	Unknown
E2F1	CCDC113	Unknown
E2F1	CCDC7	Unknown
E2F1	CDH5	Unknown
E2F1	CCDC93	Unknown
E2F1	CCL17	Unknown
E2F1	CCT8	Unknown
E2F1	CD320	Unknown
E2F1	CD6	Unknown
E2F1	CD72	Unknown
E2F1	CD74	Unknown
E2F1	CDCA3	Unknown
E2F1	CDH20	Unknown
E2F1	MPG	Unknown
E2F1	MPHOSPH10	Unknown
E2F1	MPO	Unknown
E2F1	MPST	Unknown
E2F1	MRAS	Unknown
E2F1	MRPL3	Unknown
E2F1	MRPL40	Unknown
E2F1	MRPL42	Unknown
E2F1	MRPS23	Unknown
E2F1	MT1A	Unknown
E2F1	MT1X	Unknown
E2F1	MXI1	Unknown
E2F1	MYH6	Unknown
E2F1	NAGK	Unknown
E2F1	NAIP	Unknown
E2F1	NCL	Unknown
E2F1	NCOA4	Unknown
E2F1	NDRG4	Unknown
E2F1	NDUFA1	Unknown
E2F1	NDUFA7	Unknown
E2F1	NDUFAB1	Unknown
E2F1	NDUFAF6	Unknown
E2F1	NDUFV1	Unknown
E2F1	NEK2	Unknown
E2F1	NEK4	Unknown
E2F1	NIP7	Unknown
E2F1	NIPSNAP1	Unknown
E2F1	NLRP5	Unknown
E2F1	NOL3	Unknown
E2F1	NOL9	Unknown
E2F1	NPPA	Unknown
E2F1	NPTX2	Unknown
E2F1	NT5DC3	Unknown
E2F1	NTNG2	Unknown
E2F1	NUDT4	Unknown
E2F1	NUFIP2	Unknown
E2F1	NUPR1	Unknown
E2F1	OAS2	Unknown
E2F1	OCA2	Unknown
E2F1	OLFML1	Unknown
E2F1	OLFML3	Unknown
E2F1	OPN3	Unknown
E2F1	OSR1	Unknown
E2F1	OXTR	Unknown
E2F1	P2RY4	Unknown
E2F1	PALB2	Unknown
E2F1	PAPPA	Unknown
E2F1	PAX2	Unknown
E2F1	PBX4	Unknown
E2F1	PCBD2	Unknown
E2F1	PCOLCE	Unknown
E2F1	PDPN	Unknown
E2F1	PDXK	Unknown
E2F1	PDZK1IP1	Unknown
E2F1	PEF1	Unknown
E2F1	PES1	Unknown
E2F1	PEX5	Unknown
E2F1	PFAS	Unknown
E2F1	PFDN5	Unknown
E2F1	PFN2	Unknown
E2F1	PHLDB1	Unknown
E2F1	PIGB	Unknown
E2F1	PIGU	Unknown
E2F1	PIH1D1	Unknown
E2F1	PIK3R5	Unknown
E2F1	PLAU	Unknown
E2F1	PLAUR	Unknown
E2F1	PLEKHB1	Unknown
E2F1	PLEKHF2	Unknown
E2F1	POLR2C	Unknown
E2F1	POLR3A	Unknown
E2F1	POLR3F	Unknown
E2F1	POU2AF1	Unknown
E2F1	POU3F2	Unknown
E2F1	PPM1J	Unknown
E2F1	PPP1R3E	Unknown
E2F1	PPP2R2D	Unknown
E2F1	PRDM1	Unknown
E2F1	PRDM2	Unknown
E2F1	PRIM2	Unknown
E2F1	PRKACA	Unknown
E2F1	PRKAR1A	Unknown
E2F1	PROKR1	Unknown
E2F1	PSMA4	Unknown
E2F1	PSMC6	Unknown
E2F1	PTGER2	Unknown
E2F1	PTPN5	Unknown
E2F1	PTPN6	Unknown
E2F1	PTPN7	Unknown
E2F1	PTPRC	Unknown
E2F1	PUS3	Unknown
E2F1	PWP2	Unknown
E2F1	RAD18	Unknown
E2F1	RAD52	Unknown
E2F1	RAD54L	Unknown
E2F1	RALGDS	Unknown
E2F1	RANGRF	Unknown
E2F1	RASSF8	Unknown
E2F1	RBP3	Unknown
E2F1	RDH16	Unknown
E2F1	RECK	Unknown
E2F1	RELT	Unknown
E2F1	RFC2	Unknown
E2F1	RFC4	Unknown
E2F1	RNF128	Unknown
E2F1	RPA3	Unknown
E2F1	RPL10A	Unknown
E2F1	RPL31	Unknown
E2F1	RPL36A	Unknown
E2F1	RPS6KB1	Unknown
E2F1	RTN2	Unknown
E2F1	RUVBL2	Unknown
E2F1	RXRG	Unknown
E2F1	SAA2	Unknown
E2F1	SAFB2	Unknown
E2F1	SAV1	Unknown
E2F1	SCARF1	Unknown
E2F1	SCG3	Unknown
E2F1	SCML4	Unknown
E2F1	SEC63	Unknown
E2F1	SECISBP2	Unknown
E2F1	SGSH	Unknown
E2F1	SH3GLB1	Unknown
E2F1	SIRPA	Unknown
E2F1	SLC13A5	Unknown
E2F1	SLC14A2	Unknown
E2F1	SLC15A1	Unknown
E2F1	SLC16A14	Unknown
E2F1	SLC22A16	Unknown
E2F1	SLC26A7	Unknown
E2F1	SLC28A1	Unknown
E2F1	SLC2A3	Unknown
E2F1	SLC35F3	Unknown
E2F1	SLC35G1	Unknown
E2F1	SLC3A2	Unknown
E2F1	SLC43A2	Unknown
E2F1	SLC6A19	Unknown
E2F1	SLC7A9	Unknown
E2F1	SLX4	Unknown
E2F1	SNTB2	Unknown
E2F1	SNX19P2	Unknown
E2F1	SOCS2	Unknown
E2F1	SP110	Unknown
E2F1	SPANXA1	Unknown
E2F1	SPCS1	Unknown
E2F1	SPG21	Unknown
E2F1	SPOCK1	Unknown
E2F1	SRXN1	Unknown
E2F1	SSR4	Unknown
E2F1	SSTR1	Unknown
E2F1	SSX2	Unknown
E2F1	ST13	Unknown
E2F1	ST6GALNAC2	Unknown
E2F1	STAM	Unknown
E2F1	STARD13	Unknown
E2F1	STK4	Unknown
E2F1	STX11	Unknown
E2F1	STX3	Unknown
E2F1	SUCLG1	Unknown
E2F1	SULF2	Unknown
E2F1	SULT1A2	Unknown
E2F1	SYCP3	Unknown
E2F1	TAF1C	Unknown
E2F1	TAF5L	Unknown
E2F1	TAF6	Unknown
E2F1	TAS1R2	Unknown
E2F1	TBC1D16	Unknown
E2F1	TBC1D21	Unknown
E2F1	TBCC	Unknown
E2F1	TFIP11	Unknown
E2F1	TGFB2	Unknown
E2F1	THOC5	Unknown
E2F1	THOC6	Unknown
E2F1	TIGD3	Unknown
E2F1	TIMP1	Unknown
E2F1	TK1	Unknown
E2F1	TMBIM1	Unknown
E2F1	TMCO5A	Unknown
E2F1	TMEM132A	Unknown
E2F1	TMEM186	Unknown
E2F1	TMEM47	Unknown
E2F1	TMOD3	Unknown
E2F1	TOP1	Unknown
E2F1	TOR1B	Unknown
E2F1	TPRKB	Unknown
E2F1	TRERF1	Unknown
E2F1	TRIM45	Unknown
E2F1	TRIM69	Unknown
E2F1	TRIT1	Unknown
E2F1	TRPC7	Unknown
E2F1	TRPM2	Unknown
E2F1	TRRAP	Unknown
E2F1	TSC1	Unknown
E2F1	TSNARE1	Unknown
E2F1	TSPAN6	Unknown
E2F1	TSPY2	Unknown
E2F1	TST	Unknown
E2F1	TTC6	Unknown
E2F1	TUBA4A	Unknown
E2F1	TXNDC15	Unknown
E2F1	TXNL1	Unknown
E2F1	UBL7	Unknown
E2F1	UBN1	Unknown
E2F1	UBP1	Unknown
E2F1	UMPS	Unknown
E2F1	UNC119	Unknown
E2F1	UPF3B	Unknown
E2F1	UQCRB	Unknown
E2F1	USP1	Unknown
E2F1	UTRN	Unknown
E2F1	VMP1	Unknown
E2F1	VPS4A	Unknown
E2F1	WBP1L	Unknown
E2F1	WBP4	Unknown
E2F1	WDR25	Unknown
E2F1	WDR3	Unknown
E2F1	WDR45	Unknown
E2F1	WNT1	Unknown
E2F1	XAGE2	Unknown
E2F1	XAGE5	Unknown
E2F1	XPNPEP1	Unknown
E2F1	YIPF1	Unknown
E2F1	YME1L1	Unknown
E2F1	ZC3H7A	Unknown
E2F1	ZCCHC8	Unknown
E2F1	ZFC3H1	Unknown
E2F1	ZKSCAN5	Unknown
E2F1	ZMYM1	Unknown
E2F1	ZMYM2	Unknown
E2F1	ZMYM5	Unknown
E2F1	ZNF165	Unknown
E2F1	ZNF26	Unknown
E2F1	ZNF268	Unknown
E2F1	ZNF292	Unknown
E2F1	ZNF540	Unknown
E2F1	ZNF543	Unknown
E2F1	ZNF614	Unknown
E2F1	ZNF616	Unknown
E2F1	ZNF654	Unknown
E2F1	ZNF778	Unknown
E2F1	ZNF785	Unknown
E2F1	BRD2	Unknown
E2F1	CBX5	Unknown
E2F1	CDC25A	Unknown
E2F1	DUSP4	Unknown
E2F1	E2F3	Unknown
E2F1	MCM3	Unknown
E2F1	POLA2	Unknown
E2F1	RBL1	Unknown
E2F1	UNG	Unknown
E2F1	CLDN5	Unknown
E2F1	CLDN23	Unknown
E2F1	CLASP2	Unknown
E2F1	CHST15	Unknown
E2F1	CHKA	Unknown
E2F1	CETP	Unknown
E2F1	CERS3	Unknown
E2F1	CEP89	Unknown
E2F1	CELF1	Unknown
E2F1	CEL	Unknown
E2F1	CDKN2C	Unknown
E2F1	CDK11B	Unknown
E2F1	AASDHPPT	Unknown
E2F1	ABCA1	Unknown
E2F1	ACSL1	Unknown
E2F1	ACSM5	Unknown
E2F1	ACTR2	Unknown
E2F1	ACTR5	Unknown
E2F1	ADA	Unknown
E2F1	ADAM8	Unknown
E2F1	ADAMTS14	Unknown
E2F1	ADD3	Unknown
E2F1	ADH6	Unknown
E2F1	AGER	Unknown
E2F1	AGPAT4	Unknown
E2F1	AK3	Unknown
E2F1	ALDH1A1	Unknown
E2F1	ALG12	Unknown
E2F1	ALKBH4	Unknown
E2F1	ALOX5AP	Unknown
E2F1	AMDHD1	Unknown
E2F1	AMMECR1L	Unknown
E2F1	AMPD3	Unknown
E2F1	ANKRD16	Unknown
E2F1	ANKRD26	Unknown
E2F1	ANXA13	Unknown
E2F1	AP1B1	Unknown
E2F1	APLP1	Unknown
E2F1	APP	Unknown
E2F1	ARC	Unknown
E2F1	ARHGAP20	Unknown
E2F1	ARL10	Unknown
E2F1	ARMC8	Unknown
E2F1	ARNT	Unknown
E2F1	ARPC5L	Unknown
E2F1	ASCC2	Unknown
E2F1	ATP6V0B	Unknown
E2F1	ATP6V1E1	Unknown
E2F1	B9D1	Unknown
E2F1	BCL10	Unknown
E2F1	BDH1	Unknown
E2F1	BEAN1	Unknown
E2F1	BECN1	Unknown
E2F1	BEND7	Unknown
E2F1	BIK	Unknown
E2F1	BLVRA	Unknown
E2F1	BMP8B	Unknown
E2F1	BRAF	Unknown
E2F1	BTBD7	Unknown
E2F1	BTG4	Unknown
E2F1	BTN3A3	Unknown
E2F1	BTRC	Unknown
E2F1	C11orf54	Unknown
E2F1	C11orf71	Unknown
E2F1	C16orf54	Unknown
E2F1	C16orf78	Unknown
E2F1	C1S	Unknown
E2F1	C4orf36	Unknown
E2F1	CALM1	Unknown
E2F1	CALR	Unknown
E2F1	MAGOH	Unknown
E2F1	MAGEF1	Unknown
E2F1	MAGEC3	Unknown
E2F1	M6PR	Unknown
E2F1	LYPLAL1	Unknown
E2F1	LRRTM1	Unknown
E2F1	LRRN2	Unknown
E2F1	LPGAT1	Unknown
E2F1	LOXL1	Unknown
E2F1	LMO1	Unknown
E2F1	LIPC	Unknown
E2F1	LINGO1	Unknown
E2F1	LINC00523	Unknown
E2F1	LINC00313	Unknown
E2F1	LBR	Unknown
E2F1	KRT82	Unknown
E2F1	KRT75	Unknown
E2F1	KRT6A	Unknown
E2F1	KRT31	Unknown
E2F1	KRT18P55	Unknown
E2F1	KLK3	Unknown
E2F1	KLHL29	Unknown
E2F1	KLF17	Unknown
E2F1	KLF10	Unknown
E2F1	KISS1	Unknown
E2F1	KIF24	Unknown
E2F1	KDM4C	Unknown
E2F1	KCNK10	Unknown
E2F1	KCNJ2	Unknown
E2F1	KCNJ16	Unknown
E2F1	KCNG4	Unknown
E2F1	KCNC4	Unknown
E2F1	JRK	Unknown
E2F1	JPH2	Unknown
E2F1	ITIH1	Unknown
E2F1	ITGAL	Unknown
E2F1	IQCK	Unknown
E2F1	INHBE	Unknown
E2F1	IL1A	Unknown
E2F1	IL12RB1	Unknown
E2F1	IL10	Unknown
E2F1	IKZF1	Unknown
E2F1	IFT80	Unknown
E2F1	IER3	Unknown
E2F1	ID3	Unknown
E2F1	IAPP	Unknown
E2F1	HUNK	Unknown
E2F1	HTR1F	Unknown
E2F1	HSPD1	Unknown
E2F1	HSPA14	Unknown
E2F1	HPS4	Unknown
E2F1	HOXB8	Unknown
E2F1	HMGN4	Unknown
E2F1	HMGB1	Unknown
E2F1	HK1	Unknown
E2F1	HFE	Unknown
E2F1	HERPUD1	Unknown
E2F1	HERC2P2	Unknown
E2F1	HBZ	Unknown
E2F1	HBE1	Unknown
E2F1	HBA2	Unknown
E2F1	GSTM2	Unknown
E2F1	GRIK5	Unknown
E2F1	GRIA4	Unknown
E2F1	GRAMD4	Unknown
E2F1	GPX3	Unknown
E2F1	GPX2	Unknown
E2F1	GPR137C	Unknown
E2F1	GPD2	Unknown
E2F1	GNL3	Unknown
E2F1	GNAI1	Unknown
E2F1	GLIPR2	Unknown
E2F1	GJC1	Unknown
E2F1	GGT5	Unknown
E2F1	GDI2	Unknown
E2F1	GCLM	Unknown
E2F1	GCHFR	Unknown
E2F1	GATA3	Unknown
E2F1	GALNT2	Unknown
E2F1	GALK2	Unknown
E2F1	GALC	Unknown
E2F1	FPR1	Unknown
E2F1	FOXA2	Unknown
E2F1	FH	Unknown
E2F1	FGG	Unknown
E2F1	FEN1	Unknown
E2F1	FBLIM1	Unknown
E2F1	FAM184A	Unknown
E2F1	FAM107B	Unknown
E2F1	FAIM	Unknown
E2F1	ESYT3	Unknown
E2F1	ERCC8	Unknown
E2F1	ENPEP	Unknown
E2F1	ENAH	Unknown
E2F1	EN1	Unknown
E2F1	EIF4A3	Unknown
E2F1	EIF3J	Unknown
E2F1	EIF3A	Unknown
E2F1	EID1	Unknown
E2F1	EGFR	Unknown
E2F1	EGF	Unknown
E2F1	EDN1	Unknown
E2F1	EDIL3	Unknown
E2F1	EDARADD	Unknown
E2F1	DYNC2H1	Unknown
E2F1	DYNC1I2	Unknown
E2F1	DUSP11	Unknown
E2F1	DTX1	Unknown
E2F1	DPH5	Unknown
E2F1	DPH2	Unknown
E2F1	DPF2	Unknown
E2F1	DPCD	Unknown
E2F1	DOCK10	Unknown
E2F1	DNER	Unknown
E2F1	DNAAF2	Unknown
E2F1	DIRAS2	Unknown
E2F1	DHRS2	Unknown
E2F1	DEFT1P	Unknown
E2F1	DEFA3	Unknown
E2F1	DDO	Unknown
E2F1	DDIT4	Unknown
E2F1	DCLRE1C	Unknown
E2F1	CYYR1	Unknown
E2F1	CYGB	Unknown
E2F1	CYC1	Unknown
E2F1	CXCR4	Unknown
E2F1	CX3CL1	Unknown
E2F1	CUZD1	Unknown
E2F1	CUL5	Unknown
E2F1	CTBS	Unknown
E2F1	CSRNP3	Unknown
E2F1	CSAG1	Unknown
E2F1	CRYBG3	Unknown
E2F1	CPT1A	Unknown
E2F1	COX6A2	Unknown
E2F1	COX15	Unknown
E2F1	COQ2	Unknown
E2F1	CNIH4	Unknown
E2F1	CLTC	Unknown
E2F1	MAP1A	Unknown
E2F1	MAP2K6	Unknown
E2F1	MAP3K14	Unknown
E2F1	MAP4K5	Unknown
E2F1	MAPK6	Unknown
E2F1	MAPRE1	Unknown
E2F1	MCMDC2	Unknown
E2F1	MED17	Unknown
E2F1	MEMO1	Unknown
E2F1	MFSD6L	Unknown
E2F1	MIPEP	Unknown
E2F1	MKX	Unknown
E2F1	MLH1	Unknown
E2F1	MMP14	Unknown
E2F1	MOSPD3	Unknown
E2F1	WRAP73	Unknown
E2F1	WDR76	Unknown
E2F1	VCP	Unknown
E2F1	USPL1	Unknown
E2F1	TRIP12	Unknown
E2F1	TMX2	Unknown
E2F1	TAF11	Unknown
E2F2	RAD51	Unknown
E2F2	WRAP73	Unknown
E2F2	SCN8A	Unknown
E2F2	SALL1	Unknown
E2F2	PRRG3	Unknown
E2F2	N4BP2L1	Unknown
E2F2	MPPED2	Unknown
E2F2	IGFBP3	Unknown
E2F2	ERH	Unknown
E2F2	DOCK9	Unknown
E2F2	DCTN3	Unknown
E2F2	BRD2	Unknown
E2F2	ARHGAP36	Unknown
E2F2	ABCB10	Unknown
E2F2	ACCS	Unknown
E2F2	ACSL1	Unknown
E2F2	ACTR6	Unknown
E2F2	ADAMTS14	Unknown
E2F2	ADD3	Unknown
E2F2	AGPAT4	Unknown
E2F2	AMDHD1	Unknown
E2F2	AMPD3	Unknown
E2F2	AOC2	Unknown
E2F2	AOC3	Unknown
E2F2	ARID3B	Unknown
E2F2	ARL6IP5	Unknown
E2F2	ARMC4	Unknown
E2F2	ASB14	Unknown
E2F2	ASB9	Unknown
E2F2	ATG16L2	Unknown
E2F2	BCL9L	Unknown
E2F2	BECN1	Unknown
E2F2	BIK	Unknown
E2F2	BLVRA	Unknown
E2F2	BTBD7	Unknown
E2F2	C11orf54	Unknown
E2F2	C1S	Unknown
E2F2	C20orf85	Unknown
E2F2	C21orf58	Unknown
E2F2	C9orf72	Unknown
E2F2	CASR	Unknown
E2F2	CBLN1	Unknown
E2F2	CCDC33	Unknown
E2F2	CCP110	Unknown
E2F2	CD320	Unknown
E2F2	CDC45	Unknown
E2F2	CDCA3	Unknown
E2F2	CDKN2C	Unknown
E2F2	CELF1	Unknown
E2F2	CLASP2	Unknown
E2F2	CLIP1	Unknown
E2F2	CLTC	Unknown
E2F2	DCAF7	Unknown
E2F2	DCLK1	Unknown
E2F2	DNAAF2	Unknown
E2F2	DPF2	Unknown
E2F2	DPH5	Unknown
E2F2	DTX1	Unknown
E2F2	DYNC2H1	Unknown
E2F2	EIF3A	Unknown
E2F2	ELOVL6	Unknown
E2F2	ENAH	Unknown
E2F2	EPM2A	Unknown
E2F2	EXT2	Unknown
E2F2	FIZ1	Unknown
E2F2	GATA3	Unknown
E2F2	GCHFR	Unknown
E2F2	GNAS	Unknown
E2F2	GRIA4	Unknown
E2F2	GTF2E1	Unknown
E2F2	HERC2P2	Unknown
E2F2	HESX1	Unknown
E2F2	IL17RD	Unknown
E2F2	IQCK	Unknown
E2F2	KCNC4	Unknown
E2F2	KCNG4	Unknown
E2F2	KIAA0586	Unknown
E2F2	KRT18P55	Unknown
E2F2	KRT82	Unknown
E2F2	LBR	Unknown
E2F2	LINGO2	Unknown
E2F2	LPGAT1	Unknown
E2F2	LRP3	Unknown
E2F2	LRSAM1	Unknown
E2F2	LYPLAL1	Unknown
E2F2	MAGOH	Unknown
E2F2	MAPRE1	Unknown
E2F2	MBD5	Unknown
E2F2	MED17	Unknown
E2F2	MEMO1	Unknown
E2F2	MFSD10	Unknown
E2F2	MFSD6L	Unknown
E2F2	MKX	Unknown
E2F2	MOB3B	Unknown
E2F2	MOSPD3	Unknown
E2F2	MPST	Unknown
E2F2	MRPL3	Unknown
E2F2	MRPS6	Unknown
E2F2	MXI1	Unknown
E2F2	MYL12A	Unknown
E2F2	N4BP1	Unknown
E2F2	NAIP	Unknown
E2F2	NDUFA7	Unknown
E2F2	NDUFAB1	Unknown
E2F2	NEK2	Unknown
E2F2	NIP7	Unknown
E2F2	NOL9	Unknown
E2F2	NOP14	Unknown
E2F2	NPEPL1	Unknown
E2F2	NT5DC3	Unknown
E2F2	OAS2	Unknown
E2F2	OAT	Unknown
E2F2	P2RY2	Unknown
E2F2	PALB2	Unknown
E2F2	PAPPA	Unknown
E2F2	PCOLCE	Unknown
E2F2	PDC	Unknown
E2F2	PEF1	Unknown
E2F2	PFDN5	Unknown
E2F2	PHLDB1	Unknown
E2F2	PIK3R5	Unknown
E2F2	PITX2	Unknown
E2F2	PKD1L1	Unknown
E2F2	PLAU	Unknown
E2F2	PLAUR	Unknown
E2F2	POLE2	Unknown
E2F2	POLR3A	Unknown
E2F2	PPM1J	Unknown
E2F2	PPP1R3E	Unknown
E2F2	PRDM1	Unknown
E2F2	PRKACA	Unknown
E2F2	PROKR1	Unknown
E2F2	PTGS2	Unknown
E2F2	PURB	Unknown
E2F2	RAP1GAP	Unknown
E2F2	RDH16	Unknown
E2F2	RPS6KB1	Unknown
E2F2	RTN4	Unknown
E2F2	RTP1	Unknown
E2F2	RTP4	Unknown
E2F2	SCML1	Unknown
E2F2	SCYL2	Unknown
E2F2	SERPINE1	Unknown
E2F2	SLC15A1	Unknown
E2F2	SLC2A13	Unknown
E2F2	SLC2A3	Unknown
E2F2	SNTB2	Unknown
E2F2	SNX19P2	Unknown
E2F2	SOHLH2	Unknown
E2F2	SSR4	Unknown
E2F2	SSTR1	Unknown
E2F2	ST6GAL1	Unknown
E2F2	STXBP1	Unknown
E2F2	STXBP5L	Unknown
E2F2	SUZ12	Unknown
E2F2	TAF11	Unknown
E2F2	TAF1C	Unknown
E2F2	TAF5L	Unknown
E2F2	TGFB2	Unknown
E2F2	TH	Unknown
E2F2	TIGD3	Unknown
E2F2	TMED4	Unknown
E2F2	TMUB2	Unknown
E2F2	TNFRSF10A	Unknown
E2F2	TNFRSF10D	Unknown
E2F2	TNS3	Unknown
E2F2	TP73	Unknown
E2F2	TRAPPC4	Unknown
E2F2	TRMT12	Unknown
E2F2	TRPM2	Unknown
E2F2	TSPY2	Unknown
E2F2	TUBA4A	Unknown
E2F2	UBL7	Unknown
E2F2	UBP1	Unknown
E2F2	USP1	Unknown
E2F2	UTRN	Unknown
E2F2	VMP1	Unknown
E2F2	VPS11	Unknown
E2F2	VPS4A	Unknown
E2F2	YIPF1	Unknown
