name	id	type	tf	target	essential	developmental	mouse.ortholog	tumor.suppressor	proapoptotic	blood_cancer	breast_cancer	colorectal_cancer	gastric_cancer	liver_cancer	lung_cancer	nervous_system_cancer	pancreatic_cancer	prostate_cancer	sarcoma	skin_cancer
MYOZ1	ENSG00000177791	protein_coding	F	F	F	T	Myoz1	F	F	F	F	T	F	F	F	F	F	F	F	F
PCDHB9	ENSG00000177839	protein_coding	F	F	F	F	Pcdhb18	F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF620	ENSG00000177842	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TMEM187	ENSG00000177854	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CCDC184	ENSG00000177875	protein_coding	F	F	F	F	Ccdc184	F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF354C	ENSG00000177932	protein_coding	F	F	F	F	Zfp354c	F	F	F	F	F	F	F	F	F	F	F	F	F
CAPZA3	ENSG00000177938	protein_coding	F	F	F	T	Capza3	F	F	F	F	F	F	F	F	F	F	F	F	F
CENPBD1	ENSG00000177946	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
LCN15	ENSG00000177984	protein_coding	F	F	T	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ODF3B	ENSG00000177989	protein_coding	F	F	T	F	Odf3b	F	F	F	F	F	F	F	F	F	F	F	F	F
SPATA31E1	ENSG00000177992	protein_coding	F	F	F	F	Gm8765	F	F	F	F	F	F	F	F	F	F	F	F	F
GPR150	ENSG00000178015	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	T	F	F	F	F
TSPYL6	ENSG00000178021	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
FAM26E	ENSG00000178033	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
IMPDH2	ENSG00000178035	protein_coding	F	T	T	F	Impdh2	F	F	F	F	F	F	T	F	F	F	F	F	F
HTR3C	ENSG00000178084	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TSSK6	ENSG00000178093	protein_coding	F	F	F	T	Tssk6	F	F	T	F	F	F	F	F	F	F	F	F	F
PPP1R42	ENSG00000178125	protein_coding	F	F	F	F	Ppp1r42	F	F	T	F	F	F	F	F	F	F	F	F	F
AMER3	ENSG00000178171	protein_coding	F	F	F	F	Amer3	F	F	F	F	F	F	F	F	F	F	F	F	F
SPINK6	ENSG00000178172	protein_coding	F	F	F	F	Spink6	F	F	F	F	F	F	F	F	F	F	F	F	F
PARD6G	ENSG00000178184	protein_coding	F	F	F	F	Pard6g	F	F	F	T	F	F	F	F	F	T	F	F	F
VN1R1	ENSG00000178201	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
RNF212	ENSG00000178222	protein_coding	F	F	F	F	Rnf212	F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF543	ENSG00000178229	protein_coding	F	T	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TMEM151B	ENSG00000178233	protein_coding	F	F	F	F	Tmem151b	F	F	F	F	F	F	F	F	F	F	F	F	F
SLITRK1	ENSG00000178235	protein_coding	F	F	F	T	Slitrk1	F	F	F	F	F	F	F	F	F	F	F	F	F
PRM3	ENSG00000178257	protein_coding	F	F	F	T	Prm3	F	F	F	F	F	F	F	F	F	F	F	F	F
TNP2	ENSG00000178279	protein_coding	F	F	F	T	Tnp2	F	F	F	F	F	F	F	F	F	F	F	F	F
AQP11	ENSG00000178301	protein_coding	F	F	T	T	Aqp11	F	F	F	F	T	F	F	F	F	F	F	F	F
SHISA3	ENSG00000178343	protein_coding	F	F	F	T	Shisa3	T	F	F	F	F	F	F	F	F	F	F	F	F
OR2D3	ENSG00000178358	protein_coding	F	F	F	F	Olfr716	F	F	F	F	F	F	F	F	F	F	F	F	F
CALML3	ENSG00000178363	protein_coding	F	F	F	F	Calml3	F	F	F	F	F	F	F	F	F	F	F	F	F
CALML5	ENSG00000178372	protein_coding	F	F	F	T	Calm5	F	F	F	F	F	F	F	F	F	F	F	F	F
HTR1A	ENSG00000178394	protein_coding	F	T	F	F	Htr1a	F	F	F	F	F	F	F	F	F	F	F	F	F
CCDC185	ENSG00000178395	protein_coding	F	F	F	F	Ccdc185	F	F	F	F	F	F	F	F	F	F	F	F	F
NEUROG2	ENSG00000178403	protein_coding	F	F	F	T	Neurog2	F	F	F	F	F	F	F	F	F	F	F	F	F
BEND3	ENSG00000178409	protein_coding	F	F	F	F	Bend3	F	F	F	F	F	F	F	F	F	F	F	F	F
COX14	ENSG00000178449	protein_coding	F	F	F	F	Cox14	F	F	F	F	T	F	F	F	F	F	F	F	F
TUBAL3	ENSG00000178462	protein_coding	F	F	F	F	Tubal3	F	F	F	F	F	F	F	F	F	F	F	F	F
UCN3	ENSG00000178473	protein_coding	F	F	F	F	Ucn3	F	F	F	F	F	F	F	F	F	F	F	F	F
DTX3	ENSG00000178498	protein_coding	F	F	F	F	Dtx3	F	F	F	F	F	F	F	F	F	F	F	F	F
KLHL11	ENSG00000178502	protein_coding	F	F	T	F	Klhl11	F	F	T	F	F	T	T	F	F	F	F	F	F
AMBN	ENSG00000178522	protein_coding	F	F	F	T	Ambn	F	F	F	F	F	F	F	F	F	F	F	F	F
CTXN1	ENSG00000178531	protein_coding	F	F	F	F	Ctxn1	F	F	F	F	T	F	F	F	F	F	F	F	F
CD28	ENSG00000178562	protein_coding	F	T	F	T	Cd28	F	F	F	F	F	F	F	F	F	F	F	F	F
EPM2AIP1	ENSG00000178567	protein_coding	F	F	F	F	Epm2aip1	F	F	F	F	F	F	T	F	F	F	F	F	F
MAF	ENSG00000178573	protein_coding	T	F	F	T	Maf	F	F	F	F	F	F	F	F	F	F	F	F	F
CTNNBIP1	ENSG00000178585	protein_coding	T	T	F	T	Ctnnbip1	T	F	F	F	F	F	F	F	F	F	F	F	F
OR6B3	ENSG00000178586	protein_coding	F	F	F	F	Olfr1414	F	F	F	F	F	F	F	F	F	F	F	F	F
DEFB125	ENSG00000178591	protein_coding	F	F	F	F	Defb26	F	F	F	F	F	F	F	F	F	F	F	F	F
PSAPL1	ENSG00000178597	protein_coding	F	F	F	F	Psapl1	F	F	F	F	F	F	F	F	F	F	F	F	F
OTOS	ENSG00000178602	protein_coding	F	F	T	F	Otos	F	F	F	F	F	F	F	F	F	F	F	F	F
GTPBP6	ENSG00000178605	protein_coding	F	F	F	F	Gtpbp6	F	F	F	F	F	F	T	F	F	F	F	F	F
GPR35	ENSG00000178623	protein_coding	F	F	F	F	Gpr35	F	F	F	F	F	F	F	F	F	F	F	F	F
C10orf53	ENSG00000178645	protein_coding	F	F	F	F	1700024G13Rik	F	F	F	F	F	F	F	F	F	F	F	F	F
DYNAP	ENSG00000178690	protein_coding	F	F	F	F	AC124764.1	F	F	F	F	F	F	F	F	F	F	F	F	F
NSUN3	ENSG00000178694	protein_coding	F	F	F	F	Nsun3	F	F	F	F	F	F	F	F	F	F	F	F	F
KCTD12	ENSG00000178695	protein_coding	F	F	F	F	Kctd12	F	F	F	F	F	F	F	F	F	F	F	F	F
RPP25	ENSG00000178718	protein_coding	F	F	T	F	Rpp25	F	F	F	F	F	F	F	F	F	F	F	F	F
THBD	ENSG00000178726	protein_coding	F	T	F	T	Thbd	T	F	F	F	F	F	F	F	F	F	F	F	F
GP5	ENSG00000178732	protein_coding	F	F	F	F	Gp5	F	F	F	F	T	F	T	F	T	F	F	F	F
COX5A	ENSG00000178741	protein_coding	F	F	T	F	Cox5a	F	F	T	F	F	F	T	F	F	F	F	F	F
STX19	ENSG00000178750	protein_coding	F	F	F	F	Stx19	F	F	T	F	F	F	F	F	F	F	F	F	F
ERFE	ENSG00000178752	protein_coding	F	F	F	F	Erfe	F	F	F	F	F	F	F	F	F	F	F	F	F
ZHX2	ENSG00000178764	protein_coding	T	F	F	F	Zhx2	T	F	F	F	F	F	F	F	F	F	F	F	F
CPN2	ENSG00000178772	protein_coding	F	F	F	F	Cpn2	F	F	F	F	T	F	F	F	F	F	F	F	F
C5orf46	ENSG00000178776	protein_coding	F	F	F	F	Gm94	F	F	F	F	F	F	F	F	F	F	F	F	F
CD300LB	ENSG00000178789	protein_coding	F	F	F	F	Cd300lb	F	F	F	F	F	F	F	F	F	F	F	F	F
H1FOO	ENSG00000178804	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
RNF186	ENSG00000178828	protein_coding	F	F	F	F	Rnf186	F	F	F	F	F	F	F	F	F	F	F	F	F
EXOSC4	ENSG00000178896	protein_coding	F	F	T	F	Exosc4	F	F	T	F	F	F	F	F	F	F	F	F	F
TAF7	ENSG00000178913	protein_coding	F	T	T	F	Taf7	F	F	F	F	F	F	F	F	F	F	F	F	F
FOXE1	ENSG00000178919	protein_coding	T	F	F	T	Foxe1	F	F	F	F	F	F	F	F	F	F	F	F	F
HYI	ENSG00000178922	protein_coding	F	F	F	F	Hyi	F	F	F	F	F	F	F	F	F	F	F	F	F
TPRX1	ENSG00000178928	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
SMIM10L2A	ENSG00000178947	protein_coding	F	F	F	F	Smim10l2a	F	F	F	F	F	F	F	F	F	F	F	F	F
GAK	ENSG00000178950	protein_coding	F	F	T	F	Gak	F	F	F	F	T	F	T	F	T	F	F	F	F
ZBTB7A	ENSG00000178951	protein_coding	F	F	F	T	Zbtb7a	F	F	T	F	T	F	T	F	F	F	F	F	F
RMI1	ENSG00000178966	protein_coding	F	F	T	F	Rmi1	F	F	F	F	F	F	T	F	F	F	F	F	F
MRFAP1L1	ENSG00000178988	protein_coding	F	F	F	F	Mrfap1	F	F	F	F	F	F	F	F	F	F	F	F	F
SNX18	ENSG00000178996	protein_coding	F	F	F	F	Snx18	F	F	F	F	F	F	F	F	F	F	F	F	F
TAS1R2	ENSG00000179002	protein_coding	F	T	F	F	Tas1r2	F	F	F	F	F	F	T	F	F	F	F	F	F
C14orf39	ENSG00000179008	protein_coding	F	F	F	T	4930447C04Rik	F	F	F	F	F	F	F	F	F	F	F	F	F
KLHDC7A	ENSG00000179023	protein_coding	F	F	F	F	Klhdc7a	F	F	F	F	F	F	F	F	F	F	F	F	F
RRS1	ENSG00000179041	protein_coding	F	F	T	F	Rrs1	F	F	F	F	F	F	F	F	F	F	F	F	F
OR13D1	ENSG00000179055	protein_coding	F	F	F	F	Olfr270	F	F	F	F	F	F	F	F	F	F	F	F	F
ZFP42	ENSG00000179059	protein_coding	F	F	F	T	Zfp42	F	F	F	F	F	F	F	F	F	F	F	F	F
CCDC89	ENSG00000179071	protein_coding	F	F	F	F	Ccdc89	F	F	F	F	F	F	F	F	F	F	F	F	F
FAM133A	ENSG00000179083	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
DPM3	ENSG00000179085	protein_coding	F	F	T	F	Dpm3	F	F	T	F	F	F	F	F	F	F	F	F	F
C12orf42	ENSG00000179088	protein_coding	F	F	F	F	1700113H08Rik	F	F	F	F	F	F	F	F	F	F	F	F	F
HTR1F	ENSG00000179097	protein_coding	F	T	F	F	Htr1f	F	F	F	F	F	F	F	F	F	F	F	F	F
HES7	ENSG00000179111	protein_coding	F	T	F	F	Hes7	F	F	F	F	F	F	F	F	F	F	F	F	F
C10orf67	ENSG00000179133	protein_coding	F	F	F	F	4921504E06Rik	F	F	F	F	F	F	F	F	F	F	F	F	F
CYP11B2	ENSG00000179142	protein_coding	F	T	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GIMAP7	ENSG00000179144	protein_coding	F	F	F	F	Gimap7	F	F	T	F	F	F	F	F	F	F	F	F	F
FUCA1	ENSG00000179163	protein_coding	F	F	F	F	Fuca1	F	F	T	F	T	F	F	F	F	F	F	F	F
PXT1	ENSG00000179165	protein_coding	F	F	F	F	Pxt1	F	F	F	F	F	F	F	F	F	F	F	F	F
HNRNPCL1	ENSG00000179172	protein_coding	F	F	F	F	Hnrnpc	F	F	F	F	F	F	F	F	F	F	F	F	F
CDH4	ENSG00000179242	protein_coding	F	F	F	T	Cdh4	T	F	F	F	F	F	F	F	F	F	F	F	F
SMCO3	ENSG00000179256	protein_coding	F	F	F	F	Smco3	F	F	F	F	F	F	F	F	F	F	F	F	F
C2orf71	ENSG00000179270	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GADD45GIP1	ENSG00000179271	protein_coding	F	F	T	F	Gadd45gip1	T	F	F	F	F	F	F	F	F	F	F	F	F
DAND5	ENSG00000179284	protein_coding	F	F	T	T	Dand5	F	F	T	F	T	F	T	F	F	F	F	F	F
TMEM151A	ENSG00000179292	protein_coding	F	F	T	F	Tmem151a	F	F	F	F	F	F	T	F	F	F	F	F	F
PTPN11	ENSG00000179295	protein_coding	F	F	T	T	Ptpn11	T	F	F	F	F	F	F	F	F	F	F	F	F
RTL3	ENSG00000179300	protein_coding	F	F	F	F	Rtl3	F	F	F	F	F	F	F	F	F	F	F	F	F
FAM156B	ENSG00000179304	protein_coding	F	F	F	F	Tmem29	F	F	F	F	F	F	F	F	F	F	F	F	F
RAB39A	ENSG00000179331	protein_coding	F	F	F	F	Rab39	F	F	F	F	F	F	F	F	F	F	F	F	F
TMEM31	ENSG00000179363	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CATSPERE	ENSG00000179397	protein_coding	F	F	F	F	Catspere1	F	F	F	F	F	F	F	F	F	F	F	F	F
VWA1	ENSG00000179403	protein_coding	F	F	F	F	Vwa1	F	F	F	F	F	F	F	F	F	F	F	F	F
DNAJB8	ENSG00000179407	protein_coding	F	F	F	F	Dnajb8	F	F	T	F	F	F	F	F	F	F	F	F	F
GEMIN4	ENSG00000179409	protein_coding	F	F	T	F	Gemin4	F	F	T	F	F	F	F	F	F	F	F	F	F
HNRNPCL4	ENSG00000179412	protein_coding	F	F	F	F	Hnrnpc	F	F	F	F	F	F	F	F	F	F	F	F	F
ZBTB18	ENSG00000179456	protein_coding	F	F	F	F	Zbtb18	T	F	F	F	F	F	F	F	F	F	F	F	F
OR9A2	ENSG00000179468	protein_coding	F	F	F	F	Olfr459	F	F	F	F	F	F	F	F	F	F	F	F	F
SLITRK4	ENSG00000179542	protein_coding	F	F	F	T	Slitrk4	F	F	F	F	F	F	F	F	F	F	F	F	F
HTR1D	ENSG00000179546	protein_coding	F	F	F	F		F	F	T	F	T	F	F	F	F	F	F	F	F
LSMEM2	ENSG00000179564	protein_coding	F	F	F	F	Lsmem2	F	F	F	F	F	F	F	F	F	F	F	F	F
RNF151	ENSG00000179580	protein_coding	F	F	F	T	Rnf151	F	F	F	F	F	F	F	F	F	F	F	F	F
PLD6	ENSG00000179598	protein_coding	F	F	F	F	Pld6	F	F	F	F	F	F	F	F	F	F	F	F	F
GPHB5	ENSG00000179600	protein_coding	F	F	F	F	Gphb5	F	F	F	F	T	F	F	F	F	F	F	F	T
OR2AP1	ENSG00000179615	protein_coding	F	F	F	F	Olfr767	F	F	F	F	F	F	F	F	F	F	F	F	F
OR6C4	ENSG00000179626	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ZBTB42	ENSG00000179627	protein_coding	F	F	F	F	Zbtb42	F	F	F	F	T	F	F	F	F	F	F	T	F
LACC1	ENSG00000179630	protein_coding	F	F	F	F	Lacc1	F	F	F	F	F	F	F	F	F	F	F	F	F
MAF1	ENSG00000179632	protein_coding	F	F	T	F	Maf1	F	F	F	F	F	F	F	F	F	F	F	F	F
FCER1A	ENSG00000179639	protein_coding	F	T	F	F	Fcer1a	F	F	F	F	F	F	F	F	F	F	F	F	F
RPRML	ENSG00000179673	protein_coding	F	F	F	F	Rprml	F	F	F	F	F	F	F	F	F	F	F	F	F
ARL14	ENSG00000179674	protein_coding	F	F	F	F	Arl14	F	F	F	F	T	F	F	F	F	F	F	F	F
OR6C2	ENSG00000179695	protein_coding	F	F	F	F	Olfr791	F	F	F	F	F	F	F	F	F	F	F	F	F
NLRP8	ENSG00000179709	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
PCED1B	ENSG00000179715	protein_coding	F	F	F	F	Pced1b	F	F	T	F	F	F	F	F	F	F	F	F	F
SYCN	ENSG00000179751	protein_coding	F	F	F	F	Sycn	F	F	F	F	F	F	F	F	F	F	F	F	F
PIPOX	ENSG00000179761	protein_coding	F	F	F	F	Pipox	F	F	F	F	T	F	F	F	F	F	F	F	F
FOXS1	ENSG00000179772	protein_coding	F	F	F	T	Foxs1	F	F	T	F	F	F	F	F	F	F	F	F	F
ATOH7	ENSG00000179774	protein_coding	F	F	F	T	Atoh7	F	F	F	F	F	F	F	F	F	F	F	F	F
FAM216B	ENSG00000179813	protein_coding	F	F	F	F	Fam216b	F	F	F	F	F	F	F	F	F	F	F	F	F
MRGPRX4	ENSG00000179817	protein_coding	F	F	F	F	Mrgprx1	F	F	F	F	F	F	F	F	F	F	F	F	F
MYADM	ENSG00000179820	protein_coding	F	F	F	F	Myadm	F	F	F	F	F	F	F	F	F	F	F	F	F
MRGPRX3	ENSG00000179826	protein_coding	F	F	F	F	Mrgprx1	F	F	F	F	F	F	F	F	F	F	F	F	F
AKAP5	ENSG00000179841	protein_coding	F	F	F	T	Akap5	F	F	F	F	T	F	T	F	F	F	F	F	F
NKPD1	ENSG00000179846	protein_coding	F	F	F	F	Nkpd1	F	F	F	F	T	F	F	F	F	F	F	F	F
GIPC3	ENSG00000179855	protein_coding	F	F	F	F	Gipc3	F	F	F	F	F	F	F	F	F	F	F	F	F
AC104581.1	ENSG00000179859	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CITED4	ENSG00000179862	protein_coding	F	F	F	F	Cited4	F	F	T	F	F	F	F	F	F	F	F	F	F
TIGD5	ENSG00000179886	protein_coding	F	F	F	F	Tigd5	F	F	T	F	F	F	T	F	F	F	F	F	F
B3GNT3	ENSG00000179913	protein_coding	F	F	F	F	B3gnt3	F	F	F	F	F	F	F	F	F	F	F	F	F
SEPHS2	ENSG00000179918	protein_coding	F	F	F	F	Sephs2	F	F	T	F	F	F	F	F	F	F	F	F	F
OR10A7	ENSG00000179919	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GPBAR1	ENSG00000179921	protein_coding	F	F	F	F	Gpbar1	F	F	T	F	F	F	F	F	F	F	F	F	F
ZNF784	ENSG00000179922	protein_coding	F	F	T	F	Zfp784	F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF648	ENSG00000179930	protein_coding	F	F	F	F	Zfp648	F	F	F	F	F	F	F	F	F	F	F	F	F
C14orf119	ENSG00000179933	protein_coding	F	F	F	F	1700123O20Rik	F	F	F	F	F	F	F	F	F	F	F	F	F
CCR8	ENSG00000179934	protein_coding	F	F	F	F	Ccr8	F	F	F	F	F	F	F	F	F	F	F	F	F
BBS10	ENSG00000179941	protein_coding	F	F	T	F	Bbs10	F	F	F	F	F	F	T	F	F	F	F	F	F
FIZ1	ENSG00000179943	protein_coding	F	F	F	F	Fiz1	F	F	F	F	T	F	T	F	F	F	F	F	F
DCTPP1	ENSG00000179958	protein_coding	F	F	F	F	Dctpp1	F	F	T	F	F	F	F	F	F	F	F	F	F
ZNF771	ENSG00000179965	protein_coding	F	F	F	F	Zfp771	F	F	F	F	F	F	F	F	F	F	F	F	F
ZADH2	ENSG00000180011	protein_coding	F	F	F	F	Zadh2	F	F	F	F	F	F	F	F	F	T	F	F	F
OR1E1	ENSG00000180016	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF48	ENSG00000180035	protein_coding	F	F	T	F	Zfp553	F	F	F	F	F	F	F	F	F	F	F	F	F
AC087498.1	ENSG00000180042	protein_coding	F	F	F	F	Olfr398	F	F	F	F	F	F	F	F	F	F	F	F	F
FAM71E2	ENSG00000180043	protein_coding	F	F	F	F	Fam71e2	F	F	F	F	F	F	F	F	F	F	F	F	F
NKX2-6	ENSG00000180053	protein_coding	F	F	F	T	Nkx2-6	F	F	T	F	F	F	F	F	F	F	F	F	F
WFDC11	ENSG00000180083	protein_coding	F	F	F	F	Wfdc11	F	F	F	F	F	F	F	F	F	F	F	F	F
TMEM86B	ENSG00000180089	protein_coding	F	F	F	F	Tmem86b	F	F	F	F	F	F	T	F	F	F	F	F	F
OR3A1	ENSG00000180090	protein_coding	F	F	F	F	Olfr410	F	F	F	F	F	F	F	F	F	F	F	F	F
TDRD6	ENSG00000180113	protein_coding	F	F	F	T	Tdrd6	F	F	F	F	F	F	F	F	F	F	F	F	F
CSNK1A1L	ENSG00000180138	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
FAHD1	ENSG00000180185	protein_coding	F	F	F	F	Fahd1	F	F	F	F	F	F	F	F	F	F	F	F	F
WFDC9	ENSG00000180205	protein_coding	F	F	F	F	Wfdc9	F	F	F	F	F	F	F	F	F	F	F	F	F
FAM71C	ENSG00000180219	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF816	ENSG00000180257	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
WFDC10A	ENSG00000180305	protein_coding	F	F	F	F	Wfdc10	F	F	F	F	F	F	F	F	F	F	F	F	F
PNPLA1	ENSG00000180316	protein_coding	F	F	T	F	Pnpla1	F	F	F	F	T	F	F	F	F	F	F	F	F
ALX1	ENSG00000180318	protein_coding	F	F	F	T	Alx1	F	F	F	F	F	F	F	F	F	F	F	F	F
KCTD4	ENSG00000180332	protein_coding	F	F	F	F	Kctd4	F	F	F	F	T	F	F	F	F	F	F	F	F
FZD2	ENSG00000180340	protein_coding	F	F	T	F	Fzd2	F	F	F	F	T	F	F	F	F	F	F	F	F
TIGD2	ENSG00000180346	protein_coding	F	F	F	F	Tigd2	F	F	F	F	F	F	F	F	F	F	F	F	F
MTURN	ENSG00000180354	protein_coding	F	F	F	F	Mturn	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP9-7	ENSG00000180386	protein_coding	F	F	F	F	Gm4559	F	F	F	F	F	F	F	F	F	F	F	F	F
HARBI1	ENSG00000180423	protein_coding	F	F	F	F	Harbi1	F	F	F	F	T	T	F	F	F	F	F	F	F
DEFB123	ENSG00000180424	protein_coding	F	F	F	F	Defb36	F	F	F	F	F	F	F	F	F	F	F	F	F
C11orf71	ENSG00000180425	protein_coding	F	T	F	F	Gm5617	F	F	F	F	F	F	F	F	F	F	F	F	F
CYP8B1	ENSG00000180432	protein_coding	F	T	F	F	Cyp8b1	F	F	F	F	F	F	F	F	F	F	F	F	F
OR6K6	ENSG00000180433	protein_coding	F	F	F	F	Olfr231	F	F	F	F	F	F	F	F	F	F	F	F	F
SERTM1	ENSG00000180440	protein_coding	F	F	F	F	Sertm1	F	F	F	F	F	F	F	F	F	F	F	F	F
GAS1	ENSG00000180447	protein_coding	F	F	F	T	Gas1	T	F	F	F	F	F	F	F	F	F	F	F	F
OR10Q1	ENSG00000180475	protein_coding	F	F	F	F	Olfr1495	F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF571	ENSG00000180479	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GLIPR1L2	ENSG00000180481	protein_coding	F	F	F	F	Glipr1l2	F	F	F	F	F	F	F	F	F	F	F	F	F
DEFB119	ENSG00000180483	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ZSCAN4	ENSG00000180532	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
BHLHA15	ENSG00000180535	protein_coding	F	F	T	T	Bhlha15	F	F	F	F	F	F	F	F	F	F	F	F	F
RNF182	ENSG00000180537	protein_coding	F	F	F	F	Rnf182	F	F	F	F	F	F	F	F	F	F	F	F	F
TSPYL5	ENSG00000180543	protein_coding	F	F	F	F	Tspyl5	F	F	F	F	F	F	F	F	F	F	F	F	F
FUT7	ENSG00000180549	protein_coding	F	F	F	T	Fut7	F	F	F	F	F	F	F	F	F	F	F	F	F
HIST1H2AC	ENSG00000180573	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
AC068775.1	ENSG00000180574	protein_coding	F	F	F	F	Klre1	F	F	F	F	F	F	F	F	F	F	F	F	F
HIST1H2BC	ENSG00000180596	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
MB21D2	ENSG00000180611	protein_coding	F	F	F	F	Mb21d2	F	F	F	F	F	F	T	F	F	F	F	F	F
GSX2	ENSG00000180613	protein_coding	F	F	F	T	Gsx2	F	F	F	F	F	F	F	F	F	F	F	F	F
SSTR2	ENSG00000180616	protein_coding	F	F	F	T	Sstr2	F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF594	ENSG00000180626	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
PCGF5	ENSG00000180628	protein_coding	F	F	F	F	Pcgf5	F	F	T	F	F	F	F	F	F	F	F	F	F
OR2A4	ENSG00000180658	protein_coding	F	F	F	F	Olfr13	F	F	F	F	F	F	F	F	F	F	F	F	F
MAB21L1	ENSG00000180660	protein_coding	F	F	F	T	Mab21l1	F	F	F	F	F	F	F	F	F	F	F	F	F
YOD1	ENSG00000180667	protein_coding	F	F	F	F	Yod1	F	F	F	F	F	F	F	F	F	F	F	F	F
C3orf22	ENSG00000180697	protein_coding	F	F	F	F	BC048671	F	F	F	F	F	F	F	F	F	F	F	F	F
OR10K2	ENSG00000180708	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CHRM4	ENSG00000180720	protein_coding	F	F	F	F	Chrm4	F	F	F	F	T	F	F	F	F	F	F	F	F
SHISA2	ENSG00000180730	protein_coding	F	F	F	T	Shisa2	F	F	F	F	F	F	F	F	F	F	F	F	F
S1PR5	ENSG00000180739	protein_coding	F	F	F	T	S1pr5	F	F	F	F	T	F	F	F	F	F	F	F	F
CLRN3	ENSG00000180745	protein_coding	F	F	T	F	Clrn3	F	F	F	F	F	F	F	F	F	F	F	F	F
CHST13	ENSG00000180767	protein_coding	F	F	F	F	Chst13	F	F	F	F	F	F	F	F	F	F	F	F	F
AGTR2	ENSG00000180772	protein_coding	F	T	F	T	Agtr2	F	F	F	F	F	F	F	F	F	F	F	F	F
OR51E1	ENSG00000180785	protein_coding	F	F	F	F	Olfr558	F	F	F	F	F	F	F	F	F	F	F	F	F
ZFP3	ENSG00000180787	protein_coding	F	F	F	F	Zfp3	F	F	F	F	T	F	F	F	F	F	F	F	F
HOXC9	ENSG00000180806	protein_coding	T	F	F	T	Hoxc9	F	F	F	F	F	F	F	F	F	F	F	F	F
MAP3K15	ENSG00000180815	protein_coding	F	F	F	F	Map3k15	F	F	T	F	F	F	F	F	F	F	F	F	F
BHLHE22	ENSG00000180828	protein_coding	F	F	T	T	Bhlhe22	F	F	F	F	F	F	F	F	F	F	F	F	F
CXCR2	ENSG00000180871	protein_coding	F	T	F	F	Cxcr2	T	F	F	F	F	F	F	F	F	F	F	F	F
DEFB112	ENSG00000180872	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GREM2	ENSG00000180875	protein_coding	F	F	F	F	Grem2	F	F	F	F	F	F	F	F	F	F	F	F	F
C11orf42	ENSG00000180878	protein_coding	F	F	F	F	Gm5901	F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF792	ENSG00000180884	protein_coding	F	F	F	F	Zfy2	F	F	F	F	F	F	F	F	F	F	F	F	F
OR56B4	ENSG00000180919	protein_coding	F	F	F	F	Olfr689	F	F	F	F	F	F	F	F	F	F	F	F	F
